date,event_type,description,Global_Index,Jupiter-Saturn,Jupiter-Saturn_angle,Jupiter-Uranus,Jupiter-Uranus_angle,Jupiter-Neptune,Jupiter-Neptune_angle,Jupiter-Pluto,Jupiter-Pluto_angle,Saturn-Uranus,Saturn-Uranus_angle,Saturn-Neptune,Saturn-Neptune_angle,Saturn-Pluto,Saturn-Pluto_angle,Uranus-Neptune,Uranus-Neptune_angle,Uranus-Pluto,Uranus-Pluto_angle,Neptune-Pluto,Neptune-Pluto_angle
1793-01-21,political,Louis XVI executed,-1.9430513679472978,-0.8517638714128667,148.40403917530867,-0.08699179702871206,94.9905707888204,0.9024823766620049,25.513692328955557,0.08756801899698978,84.97628764994053,-0.4478432024092295,116.60539003587094,-0.9943707823918504,173.91773150426422,0.4473259468198781,63.42775152536814,0.3505853439887643,69.47687845986485,-0.9999998327097408,179.96685843876094,-0.35004356846253537,110.48997997889609
1794-07-27,political,Thermidorian Reaction,-2.1668421039803167,-0.8920308253787229,153.12955932296825,-0.4608508232662173,117.44202321041828,0.5983196974303111,53.250350611257005,0.48583338616123295,60.932911960598744,0.009975831685905942,89.42841746661347,-0.8958676110724237,153.62009006577475,-0.03832933758668155,92.1966473623695,0.4353619476118893,64.19167259916128,-0.9995978046848073,178.37493517101703,-0.40965656488080315,114.18326257185575
1796-03-02,military,Napoleon commands Army of Italy,-2.359681359012662,-0.21031126004374934,102.14059349634113,-0.9833459229672946,169.5286543686562,-0.28887438012613365,106.79057880310151,0.9990416118836374,2.5086670842673016,0.029129750064526207,88.33075213500271,-0.875201463187894,151.0688277005574,-0.16731813850390045,99.63192641207377,0.4580589280180871,62.73807556555468,-0.9903585135359575,172.0373214529235,-0.330501970613983,109.29924588736881
1798-08-01,battle,Battle of the Nile,-1.9506050921077451,0.5654063304566828,55.56948762068219,-0.3780868078501061,112.21522537980135,-0.973621351548748,166.8106550701303,0.13627879743824625,82.16742695502057,0.5498141270094832,56.64573775911917,-0.3622943583581397,111.24116744944813,-0.7400645505388058,137.73691457570277,0.5793461907591205,54.595429690328956,-0.9686584135322769,165.61734766517804,-0.3587250559432016,111.02191797484909
1799-11-09,political,Napoleon coup of 18 Brumaire,-1.183882964443936,0.772533073704701,39.418095213379814,0.08438003063295096,85.15962483615144,-0.6968945618503759,134.17838222123873,-0.49640054902620534,119.76214659666272,0.6978963474097324,45.74152962277162,-0.08298713169679156,94.76028700785892,-0.9347031637874623,159.18024181004253,0.6558119184276964,49.0187573850873,-0.9068839622829671,155.07822856718585,-0.2766349659752146,106.05947118209855
1802-03-25,war_end,Treaty of Amiens,0.4775597764786112,0.9962300907052106,4.97667881038538,0.7906069001404481,37.7577365270875,0.09740672193709136,84.41014256450146,-0.9872417845994337,170.83789184029214,0.840745649112913,32.78105771670212,0.18337723323666266,79.43346375411608,-0.9973330698757656,175.81457065067752,0.6864226562253951,46.652406037413954,-0.8780194967656803,151.40437163262035,-0.2546351236382301,104.7519655952064
1803-05-18,war_start,Napoleonic Wars resume,1.4112336282497715,0.9777228428427377,12.11649660410481,0.9792945005751145,11.679727310749229,0.5547982923660489,56.30317721438777,-0.9526981799982114,162.30691727725738,0.9149862615633787,23.79622391485404,0.36780527093229237,68.41967381849258,-0.9952671940677607,174.4234138813622,0.7117386105470903,44.623449903638544,-0.871446673567374,150.62718996650815,-0.2757001029435448,106.00374006286961
1805-10-21,battle,Battle of Trafalgar,3.2667160088805343,0.6889622119979822,46.45198500247761,0.7083356329804791,44.90034129915122,0.9852541325480573,9.851625915087851,-0.040348559949940056,92.31242992596779,0.9996333242376575,1.5516437033263912,0.8028137384806754,36.60035908738976,-0.7520056671532216,138.7644149284454,0.8186640684227557,35.04871538406337,-0.7338812936918578,137.212771225119,-0.2107115789920542,102.16405584105564
1805-12-02,battle,Battle of Austerlitz,3.4153532564229065,0.632444294121182,50.7693107633888,0.6220968057045136,51.53058346465872,0.9544697954589068,17.355980505128798,0.12050761681820124,83.07860051667316,0.9999117328989023,0.7612727012699168,0.834719767529001,33.413330258260004,-0.6927464746322235,133.84791128006196,0.8273296432025257,34.17460295952992,-0.7022671751367856,134.60918398133188,-0.18111274954131606,100.43458102180196
1806-10-14,battle,Battles of Jena-Auerstedt,3.235652529599509,0.4683681600391173,62.07157768758603,0.40099667867409394,66.35949952817938,0.8349516171900022,33.38919941867678,0.37012550356865587,68.27664238037084,0.9972009171576827,4.287921840593356,0.8772938184254203,28.682378268909247,-0.6474314112442505,130.34822006795687,0.8389527748258864,32.9703001095026,-0.7026020559559027,134.63614190855023,-0.20220347308119527,101.66584179904763
1807-06-14,battle,Battle of Friedland,1.902071291973661,-0.1331766076568083,97.65319513729148,-0.26610613512854076,105.43268988479304,0.3202590042692279,71.3214109161012,0.8521676197179076,31.551779792740547,0.9907963474773848,7.779494747501559,0.8962405034489523,26.331784221190276,-0.6320965878668289,129.20497493003202,0.8279499539110233,34.111278968691835,-0.7311688155113627,136.98446967753358,-0.22279399068729416,102.87319070884175
1812-06-24,war_start,Napoleon invades Russia,-0.6424225829977855,-0.9862978623813138,170.504257260268,-0.5804658247474096,125.48331294247843,-0.8396406957854281,147.10219741216684,-0.4203145108602774,114.8544454642805,0.706848252970574,45.02094431778954,0.9177403471748692,23.402059848101118,0.2648611542167404,74.6412972754515,0.9296551029439908,21.618884469688425,-0.4948861253196851,119.66224159324105,-0.13992242120984563,98.04335712355262
1812-09-07,battle,Battle of Borodino,-0.28967047898733794,-0.8737808439621262,150.90101565832722,-0.3351475874931913,109.58151291077442,-0.6455028183894201,130.2033855389707,-0.6690477906793953,131.99361530791262,0.7510394338938144,41.319502747552804,0.9354586505339598,20.697630119356518,0.2231587727749038,77.10536903376016,0.9359251522045827,20.621872628196286,-0.47600601483064353,118.42487178131296,-0.13576743303982225,97.80299915311667
