name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday,Ceres_Sign,Ceres_Lon,Pallas_Sign,Pallas_Lon,Juno_Sign,Juno_Lon,Vesta_Sign,Vesta_Lon,Chiron_Sign,Chiron_Lon
Octavio Paz,1914-03-31 12:00:00,1998-04-19,84.04928131416838,cancer,Aries,Fire,False,False,Cancer,False,0.9438319702144566,19.294622095424323,-0.5943261284674736,233.5353917778617,0.8955575787892772,26.419860918956942,0.7926152519761013,322.430586932809,0.3210716131876422,288.72774388614283,0.84619900135989,32.19937258026545,0.6542436583438493,310.86232497723216,0.9995721293522508,1.6761364243635055,-0.9932500643113336,186.66088658435004,-0.930554848684522,158.52147154702052,-0.9950808074609264,174.31457763986324,90,109,19,Gemini,61.66531238761531,Pisces,343.3996073458899,Aries,21.710760257114956,Cancer,106.07784564119092,,
Pablo Neruda,1904-07-12 22:00:00,1973-09-23,69.19644079397673,cancer,Cancer,Water,False,False,Cancer,False,0.3379772389889244,70.2463156338213,0.8209144230251472,34.823563965043505,0.1292241026839037,82.57524150943516,-0.3498238554290545,110.47654170742184,0.5142097497243834,300.9446481754288,0.0771635609177575,274.4255455796726,-0.7018109981329756,134.57248182026112,0.4214994011730713,294.92928719771703,-0.8557466374695054,148.84231820961224,-0.2290263025053687,103.23975289281844,-0.2014047247848292,101.6191155409233,194,266,72,Cancer,105.81988763329626,Cancer,113.54282020135699,Cancer,111.33034289476963,Cancer,98.23335148773516,,
Isaac Asimov,1920-01-02 12:00:00,1992-04-06,72.25735797399042,disease,Capricorn,Earth,False,False,Libra,False,-0.1067511613378823,96.12806785476944,0.9984793682459028,3.160128238523768,-0.1270684081098967,97.30021947482312,-0.5184445666085881,121.22797381994776,-0.7667348102249809,140.06157628992003,0.947451375864094,18.656866111392645,-0.9046871879302588,154.7811854339102,0.7533855967961627,318.8845060281862,-0.9270393316866812,157.977905883927,-0.7173426882411644,135.83552141331043,0.7385667562193685,42.39053210978804,2,97,95,Taurus,53.73146072550635,Sagittarius,261.78343735273137,Scorpio,237.78200194148258,Libra,197.23692987509614,,
Arthur C Clarke,1917-12-16 12:00:00,2008-03-19,90.25325119780972,disease,Sagittarius,Fire,False,False,Virgo,False,-0.0919974151427406,95.27852737115518,-0.7511494477772717,221.30995506331752,0.6114402186467313,52.306286841377926,0.8836461893720655,27.914621424081812,0.2425323517502757,284.036050150556,-0.7148367800589425,224.37017570681925,0.9446008504059674,19.160852225474287,0.8784720564790767,28.54140575027253,-0.9597199357388048,196.31741571606085,-0.9980296874735052,176.40270111393784,0.583218786309549,54.32274514845062,350,79,94,Capricorn,291.17080309025187,Capricorn,284.22126622967767,Aquarius,310.1790869990084,Virgo,171.39410014733176,,
Ray Bradbury,1920-08-22 12:00:00,2012-06-05,91.78370978781656,natural,Leo,Fire,False,True,Scorpio,False,0.2783216533341324,286.16006124508283,0.944886754651659,19.110880781585195,0.6826858987054045,313.0538868543447,0.0586547598995376,273.362600177609,0.4202360272015787,294.8494897678297,-0.0069610638374155,269.60115720006905,0.764550371715956,40.13299233509841,0.8281873731821467,34.08701483150924,-0.9323085691608004,201.2024132349922,-0.9999796971647203,180.36510410052955,0.908329316299742,24.724513129551298,235,157,78,Sagittarius,250.57118636759492,Leo,132.96387458208144,Virgo,162.72837945229762,Scorpio,231.7466941110963,,
Philip K Dick,1928-12-16 12:06:00,1982-03-02,53.20465434633813,cardiac,Sagittarius,Fire,True,False,Cancer,False,0.2204682162792432,77.26346493141796,-0.41504881213551,114.5223904532192,0.61754858292722,51.86266082852313,0.9957200305231556,354.6971055234332,-0.294295131380767,107.1152751857072,-0.9857462664597512,189.68543567917104,0.493615228837834,299.57847834693496,-0.4828905610827761,241.1256400850576,-0.4304552112999637,115.49645246101396,-0.154244177563173,98.87296367190277,0.6307369869654955,50.89548294873825,351,61,75,Aquarius,311.4557840089984,Sagittarius,263.18124248965256,Aquarius,305.31761154908355,Cancer,91.46778474115654,,
Kurt Vonnegut,1922-11-11 12:00:00,2007-04-11,84.41067761806981,accident,Scorpio,Water,False,False,Aquarius,True,-0.8902477331164429,152.90439343270103,-0.9914867205397392,172.51839693461824,-0.8381694965114705,146.947324790661,-0.9860454900447636,170.41700519437524,0.9010686001262946,25.701112600337183,0.6904952917893536,46.33067169876952,0.5455259482883568,303.0606124266137,0.9925610351442926,6.992999171065094,-0.9982735368699924,183.3672765574732,-0.9777508415207165,167.8911484848838,-0.9756493399173624,167.32995258718765,315,101,151,Leo,127.82334648311978,Scorpio,213.9271713455698,Sagittarius,248.88695747279235,Aquarius,308.2374593383818,,
Joseph Heller,1923-05-01 12:00:00,1999-12-12,76.6132785763176,cardiac,Taurus,Earth,False,False,Gemini,True,-0.766978021364798,219.91671201426,0.1597551875372089,80.80731327855204,-0.9996151757449778,181.589581417426,-0.8500091304095264,211.78733752965744,-0.4688931143417956,242.0375298451385,-0.9428104358790672,160.52901902892816,-0.8979138052464041,206.1148130723902,0.8427053666518699,327.426912034783,-0.9749363890751628,167.1450399970356,-0.8775194971654566,151.34457433355004,0.7447535970680023,318.13793914834827,121,346,140,Scorpio,228.69211347340445,Gemini,60.36374471806779,Aries,5.884857240121181,Gemini,70.43066904282223,,
Norman Mailer,1923-01-31 09:05:00,2007-11-10,84.77207392197126,disease,Aquarius,Air,False,True,Aries,False,0.1257154905273093,277.2220763226586,-0.4985430917408323,119.90365844429796,-0.1132650010375139,263.49643693377607,0.1390990196498761,277.9957137625258,-0.0877087684102218,95.03180784601788,0.8263156218001747,34.277897278225055,0.7323703063515513,317.08547500155487,0.9985184966993544,3.119195343869137,-0.9991957138337793,182.29811650612493,-0.9772619113899348,167.7583212470492,-0.9416690234708848,160.33376302536317,31,314,82,Cancer,113.66406586531279,Aquarius,305.485803732929,Sagittarius,263.74536760566696,Aries,7.256800401047384,,
Gore Vidal,1925-10-03 10:00:00,2012-07-31,86.8227241615332,disease,Libra,Air,False,False,Libra,False,0.4849976326044546,299.01231730372143,-0.1426301071567494,261.7999320717077,0.4643322641934815,297.66701589249817,-0.8339199189727889,213.4964602843841,0.9754282005721524,12.727685270443544,-0.8346708996303374,146.5815855518441,0.946329155573734,341.1431712300679,0.963309435370547,15.568677667587847,-0.9892577309567964,188.405725171274,-0.9920956963457388,172.79131713322317,-0.5102523158168012,120.68063783263312,276,213,63,Aries,25.221032769138336,Libra,186.60392176787033,Scorpio,230.46213045276076,Libra,182.99196266915712,,
James Baldwin,1924-08-02 12:00:00,1987-12-01,63.3264887063655,cancer,Leo,Fire,False,False,Pisces,True,-0.4828063986615479,118.86885331453226,-0.5973968631207772,233.31631168774865,0.127124031450198,82.69656748604885,-0.9997552104595152,181.26777714556056,-0.4993065544991032,240.045867390215,-0.6430070863349047,130.01641758239177,0.5692801907355688,55.2999534950651,0.0843587851235788,274.8391535301483,-0.7306998924466422,136.94510063608502,-0.4758884664489349,118.41721376363012,-0.8178729477071853,215.1275689843894,215,335,120,Leo,149.42260493732024,Virgo,154.1028444182841,Cancer,92.98496779343505,Pisces,334.77049258844875,,
Richard Wright,1908-09-04 12:00:00,1960-11-28,52.2299794661191,cardiac,Virgo,Earth,False,False,Virgo,False,0.0916514468614329,84.74137925256605,-0.3789498186506312,112.2686471714344,0.6087301250870064,52.50226072716217,-0.9842869362170252,169.8295917325661,0.6571543997138958,311.0832105280915,-0.618583399780386,128.21276045769142,0.1259873529653054,277.2377777333388,-0.7345231909888637,222.73305828985883,-0.3960033282638315,113.3285637771644,0.3034446311614139,72.33538635970861,0.3461269460186603,69.74939607660752,248,333,85,Sagittarius,259.36759775936343,Virgo,174.5931116855825,Cancer,116.00835522467132,Virgo,157.14323631707174,,
Ralph Ellison,1914-03-01 12:00:00,1994-04-16,80.12320328542094,cancer,Pisces,Water,True,False,Cancer,False,0.6922204072535807,46.19386863698179,0.5426845204294876,57.13342655448332,0.955841810502452,17.090489255573402,0.4433313364465646,63.68337251416585,-0.1024258211703407,264.1211227484376,0.0446836039248674,272.5610346383441,-0.0453183288637657,267.4025614216371,0.9738319962029992,346.8636547084302,-0.9990848130148212,177.54853512360677,-0.8517647586570444,148.404136203191,-0.3378202877802172,250.25587025498285,60,106,46,Aries,28.95510225309367,Pisces,354.8027565948722,Pisces,344.38274004174116,Cancer,97.23777344166189,,
Langston Hughes,1901-02-01 12:00:00,1967-05-22,66.29705681040383,disease,Aquarius,Air,False,True,Virgo,False,-0.3212155393022726,108.73645148191454,-0.4361378828910652,115.85772125753356,-0.4048464706444284,113.8815065605708,-0.9940172222774256,173.7294472446988,0.8195603048718859,34.95919722280786,-0.8899808934438028,207.12915393972557,0.0354965890929593,87.96576791386099,0.0772091337206282,274.42816452207114,-0.8290188123639853,145.9980778492823,-0.0377755822229405,92.16489652096352,-0.924958648464778,157.66212035979092,32,142,110,Cancer,106.20786632715458,Aquarius,319.4488566361141,Capricorn,289.9684185364764,Virgo,160.12420772932148,,
Maya Angelou,1928-04-04 14:10:00,2014-05-28,86.14373716632444,natural,Aries,Fire,False,False,Aquarius,False,0.6083561219085946,52.5292654434593,-0.5662952657457007,235.5077146996888,-0.1615540712498632,99.29711158903478,0.7891016696146094,37.89835979737376,-0.7457616442434591,221.77543982757132,-0.0634036424103771,93.63519949268913,0.8627485420599154,329.6266040567674,0.9804628934576204,11.34429131583862,-0.9820327576330844,190.8775415814019,-0.9994775610760974,178.1478579029246,-0.6923956123159059,133.82004278377917,95,148,53,Libra,188.321793960772,Pisces,350.0676538285144,Pisces,351.4320370038498,Aquarius,327.6929815813262,,
Toni Morrison,1931-02-18 12:00:00,2019-08-05,88.45722108145107,disease,Aquarius,Air,False,False,Cancer,False,-0.9608613777546658,163.9169968925247,-0.8240702488333991,214.50565827728516,-0.964703770258062,164.73181021458225,-0.8863731905217025,207.5790168366928,0.9246024783125456,22.391511740011595,-0.8960820531625056,153.64775611994227,0.9977712587322568,356.1739719351275,0.915400932634132,23.737270899411293,-0.9717458484759488,193.6523261662536,-0.9991743502326204,182.3284421236309,0.0164131335661662,89.0595544902654,49,217,168,Pisces,339.18237694173547,Aquarius,310.2072885395909,Capricorn,282.80025241919077,Cancer,119.53242317480817,,
Sylvia Plath,1932-10-27 14:10:00,1963-02-11,30.28884325804244,suicide,Scorpio,Water,True,False,Leo,False,-0.3104530155710512,108.08653342524512,0.9828718545878652,349.38024139697364,0.4239108039760783,64.91825968762944,-0.2212188043802594,102.78062932004244,0.987898982768073,351.07748071713087,-0.9995927343069144,181.6352768352146,0.9605042177567852,16.15670719553583,-0.6801174720905151,132.8528234090669,0.4058258533499972,66.057110282467,0.6704657821983324,47.89697572114166,-0.6961505667775139,134.11897356307415,301,42,106,Libra,185.43087470100417,Scorpio,231.16587157812083,Virgo,173.4041840888983,Leo,141.12476996042358,,
Anne Sexton,1928-11-09 12:00:00,1974-10-04,45.89733059548254,suicide,Scorpio,Water,False,False,Cancer,False,0.8093402392816677,324.0315210094233,-0.8482166937458772,211.98176629612385,0.9892669283829127,8.402119485405223,0.2049680206162313,281.8276270128805,-0.0857448354122962,94.91885717218229,0.5827006200127686,305.640714907956,-0.860781927556253,210.5955086468392,-0.919648340060094,203.1252743180221,-0.1079758993712947,96.19864814569496,0.1983015597210018,78.56234358524384,-0.9772752560217144,192.2380722760825,314,277,37,Libra,194.88547374008405,Libra,207.91931848505925,Sagittarius,260.5392004769314,Cancer,99.2395266719973,,
Virginia Woolf,1882-01-25 12:00:00,1941-03-28,59.16495550992471,suicide,Aquarius,Air,True,False,Gemini,False,0.4704302872182676,61.937768967200896,0.9829493954489404,349.40437592832825,0.928420685588874,21.8100479974687,0.4578944483689451,62.74867665580194,-0.8733526602568228,209.14939097422752,0.9999985198958884,359.90142113437,0.9924971696149802,7.02299089352578,-0.4159658503174809,245.41984458569516,-0.6723087532262633,132.24550653715113,0.427332400710238,64.70161367367857,0.4322320686762432,295.6092964457596,25,87,62,Aries,25.18912610365686,Aquarius,318.0341505251484,Capricorn,299.0651024225547,Gemini,87.40055317318404,,
Oscar Wilde,1854-10-16 03:00:00,1900-11-30,46.11909650924024,disease,Libra,Air,False,False,Sagittarius,False,0.7018293348268568,45.42604333025543,-0.838148132437473,213.05491945639972,0.9928656823887498,6.848136180473233,0.9135845983857172,23.99448576409841,-0.0162849993579372,269.06689702097856,0.8616707697445491,329.50469758259715,-0.9484845714805584,198.4709212541161,-0.8920938241528122,206.86245336802588,-0.2555545552777493,104.80644763177504,0.7201444794379046,43.93358978461112,-0.9904453884093528,187.92666581673564,289,334,45,Leo,134.83859692552502,Scorpio,223.30326104051179,Libra,187.938747121643,Sagittarius,243.82585906567166,,
Mark Twain,1835-11-30 06:25:00,1910-04-21,74.38466803559206,cardiac,Sagittarius,Fire,False,False,Sagittarius,False,-0.7998689481478444,143.11758964576327,-0.9601508760817168,163.77069730300968,-0.999419099302974,178.04696689550195,0.1249095716911937,82.82446630743715,-0.9824455969633976,190.75147458081688,0.1339574026145323,82.30166413511414,-0.997543442051314,175.9831086703599,0.851072306767775,328.3284916097499,-0.9661960129303604,165.05992924893687,0.3055347095528768,72.20966380220536,0.9997696102835328,1.2299218410592443,334,111,142,Aries,13.36249119065461,Scorpio,228.53140412639496,Sagittarius,261.4720492283566,Sagittarius,252.8227114641411,,
Charles Dickens,1812-02-07 12:00:00,1870-06-09,58.33264887063656,cardiac,Aquarius,Air,False,False,Aries,False,-0.5113975275897109,120.75696326459644,0.6912804991281117,313.7315571330945,-0.7607279447904108,139.52841398467783,0.6465756410104774,49.71608533036999,0.6237812667004639,51.40720852724786,0.9440035344523268,340.7351492097147,0.988851308319067,351.4364488786997,-0.5458497690018492,236.91724698314596,-0.6191762244150347,128.25600294071737,0.4829365940957056,61.1226281018545,0.6653216273098176,311.7070044941464,38,160,122,Sagittarius,248.34636512094508,Capricorn,291.83864639518197,Pisces,345.857120308201,Aries,7.306511256658924,,
Leo Tolstoy,1828-09-09 12:00:00,1910-11-20,82.19028062970568,disease,Virgo,Earth,False,False,Capricorn,False,0.332644148893581,70.57065662819628,0.4632686554277216,297.5982298332209,0.3004836971004393,72.51334259949942,-0.3640800410658192,111.35097782586756,0.4767611127215272,298.47407796444804,0.987256994662974,350.8433665614767,0.0131513167607943,270.753536668088,0.9937535703553716,353.59262884493074,-0.9950769512114545,185.6876522105001,0.1629156873225447,80.62382614651065,-0.8637031649923024,210.265048075166,253,324,71,Virgo,168.33951120897748,Virgo,169.30119096333812,Leo,124.45086862569927,Capricorn,280.9160157231631,,
Fyodor Dostoevsky,1821-11-11 12:00:00,1881-02-09,59.24435318275154,disease,Scorpio,Water,False,False,Leo,False,-0.0369928488371743,92.12001782858708,0.965593327625742,15.073430932016862,0.0861865947223847,85.05573783673563,-0.1018364406124818,95.84493072428684,-0.8317620721355717,146.28017318036095,0.9950347617764648,354.2880087035316,0.9988682210780389,2.726210586412737,-0.3121641002160137,251.81030228013884,-0.6477427315058729,130.37162890965527,0.5231829127446347,58.45400180862208,0.408014294710472,294.08015679484515,315,40,90,Gemini,73.88116128066703,Sagittarius,246.65685245294813,Capricorn,271.26795782754004,Leo,143.222227875808,,
Anton Chekhov,1860-01-29 12:00:00,1904-07-15,44.45448323066393,disease,Aquarius,Air,False,False,Scorpio,False,-0.959607599045449,163.65969111439483,-0.5682066865318,124.62526699101288,-0.9971559869741198,184.32221536426783,-0.719172828453305,135.98622978645466,-0.7538123267864207,221.07829855503547,0.1793603940173632,280.33250679147045,-0.9972800198767796,175.77312909614423,-0.919238250978686,203.18502772771365,-0.1929455327515431,101.1247322602025,0.7149409049083252,44.361643685611895,-0.7645804612844995,220.1303175765601,29,197,168,Aries,19.343821313933983,Capricorn,294.61452550727495,Pisces,338.5237894993002,Scorpio,238.87245535520125,,
Franz Kafka,1883-07-03 07:00:00,1924-06-03,40.91444216290212,disease,Cancer,Water,False,False,Taurus,False,0.8799983083672761,331.64215936374376,0.9997650762425898,358.758034299684,0.8577074535433847,329.06014223378884,0.8891423623368158,27.234326400775544,-0.0605512446429118,266.52854570904765,-0.8885242193634817,152.68838280237634,-0.7797094705133849,141.23398248883674,-0.9996581176191538,181.49826406727703,0.0424192665661641,87.5688255768052,0.7604089715975384,40.499734803364895,0.3187486420494077,288.5872649343685,184,155,29,Gemini,83.5913499987945,Gemini,79.55403029806168,Gemini,79.54929054840248,Taurus,54.8818152120328,,
James Joyce,1882-02-02 06:00:00,1941-01-13,58.94045174537988,disease,Aquarius,Air,True,True,Gemini,True,0.9372093042859256,339.58805587333705,0.9875899415130316,350.96403157338455,0.8067061363002971,323.77534916251017,0.7739926793727427,320.7137944682439,-0.9328709471055374,158.88685954455025,0.9812713231219178,348.89365061247497,0.9995502715862328,1.718419021536583,-0.4317567060964677,244.4209031173956,-0.6926222812704065,133.83804528926964,0.4056868998874097,66.06582101563421,0.499075868418105,299.938878757324,33,13,20,Leo,122.45557944904454,Pisces,330.4682596264955,Aquarius,308.79278803335586,Gemini,86.96168149697033,,
Marcel Proust,1871-07-10 23:30:00,1922-11-18,51.35386721423682,disease,Cancer,Water,False,False,Libra,True,-0.6044174464622809,127.18693340748696,-0.969788160232108,194.1197083635692,-0.4605872594210267,117.42500877346538,-0.043585722814956,92.49806932718982,-0.5264311450991623,121.7646372947288,-0.4098284365197608,114.19405790871244,0.1771665038165603,280.20475996669364,-0.7269478585245163,223.36887118959208,-0.4096487226419001,114.182770019008,0.6245442145522203,51.35125817187735,0.0572101837538063,86.7203071886104,191,322,131,Taurus,34.36253813086091,Cancer,107.56113700561579,Virgo,153.57067966937683,Libra,191.47740276892,,
Edgar Allan Poe,1809-01-19 12:00:00,1849-10-07,40.71184120465435,disease,Capricorn,Earth,False,False,Libra,False,-0.2586434818971215,255.01041362137323,-0.1885958681215507,100.87085200184276,0.1621518172093093,279.33181751175374,-0.9999982317717354,180.10774741468916,-0.3251703822640628,251.02410213684823,-0.996450385458444,175.171004772453,-0.533169996197253,122.21988997819876,-0.9672471929187948,165.29535852485563,0.0665640457023562,86.18333910845567,0.7061544584942279,45.07711337975184,0.3829361078811806,292.51567094025665,19,280,104,Pisces,342.97077692807255,Capricorn,299.0485538474862,Pisces,339.40930231388745,Libra,198.69597276479658,,
HP Lovecraft,1890-08-20 09:00:00,1937-03-15,46.56262833675565,cancer,Leo,Fire,True,False,Sagittarius,False,-0.889029530143057,207.24844971202597,-0.9789548477943356,191.7754705611087,-0.9958207711041218,174.75993014433678,-0.9247365690013224,202.37133468145484,0.9851019921683604,350.0975562302812,0.9755342661628392,347.2999276050731,-0.9445915758902286,199.16247116055013,-0.9726323890345948,193.435429312338,-0.1856244186933083,100.69753953685836,0.6588397330093293,48.78855584173982,-0.9999382493271546,179.36326208331556,232,74,158,Libra,199.5157076728457,Virgo,170.70897807648473,Libra,190.66015307833288,Sagittarius,250.61334759990052,,
Agatha Christie,1890-09-15 04:00:00,1976-01-12,85.31964407939768,natural,Virgo,Earth,False,False,Sagittarius,False,-0.4873938382770661,119.1694295829962,-0.6092185483607081,232.46697965192533,-0.4033470336371503,113.78758516410196,0.8212911359380112,34.78574895925951,-0.986300334701686,170.50511593856484,0.2764652117442308,73.9506497398753,0.7764840145087369,320.93977285029047,0.9788551829899306,11.803419329259413,-0.9943490820228136,186.0939916915792,-0.5567077417503282,123.82842052743348,-0.8637234125808734,149.73725378868878,258,12,119,Libra,181.66936294007368,Libra,195.21933152147355,Scorpio,218.46901777841254,Sagittarius,264.6871583211515,,
Ian Fleming,1908-05-28 12:00:00,1964-08-12,56.205338809034906,cardiac,Gemini,Air,False,False,Cancer,False,0.2913139681832863,73.06336223691355,-0.8887246998757411,152.71342815329328,0.2016022822135497,78.36932820797162,0.979717901311399,348.4407181188457,0.9967453851401618,4.623866541054753,0.2739166475119864,285.8974638360987,0.8174731189604819,324.83263740242006,-0.6052693621357258,232.75177253819356,-0.5289244931530956,121.93281592806376,0.1863819952963273,79.258283595483,0.9922416496783708,352.8582686804823,149,225,76,Taurus,47.00433220377328,Gemini,87.46593586153966,Cancer,106.84427624855628,Cancer,93.83981627670656,,
JRR Tolkien,1892-01-03 12:00:00,1973-09-02,81.65913757700206,disease,Capricorn,Earth,False,False,Scorpio,False,-0.5411196781304155,237.24010724047903,-0.1705123200128783,260.18239224864897,-0.3555016129143282,249.17580979748777,-0.3688876378164295,248.3529686232044,-0.9864331542311964,170.5513600401876,0.7601191795418583,319.47470562008164,0.0500139673182314,272.8667852534802,0.9675149293962396,345.3559137920339,-0.9993858675116032,177.99187429528797,-0.4398233119547185,116.09260829044013,-0.7597913930859453,220.55418898547632,3,245,123,Aquarius,325.8933572617764,Capricorn,270.35781122981336,Aquarius,308.8317433992178,Scorpio,226.59048620681543,,
CS Lewis,1898-11-29 12:00:00,1963-11-22,64.97467488021903,disease,Sagittarius,Fire,True,True,Leo,False,0.9905655433605214,352.1234122960004,-0.695086349721919,225.965901434446,0.9483295350929064,341.50106176198506,0.9842338739598,10.187611592587956,-0.6733428149003859,132.32559211349894,-0.936242929734355,159.42988559847478,0.4475035936515321,63.41637043259118,0.1007226632785856,275.7807861492895,-0.7889864741398305,142.09089655715707,0.0137357672072543,89.21297376111633,-0.9984044892474484,183.2370190725582,333,326,7,Gemini,81.87531927919304,Sagittarius,267.83059466207294,Sagittarius,250.9230472162674,Leo,127.99567027553782,,
Roald Dahl,1916-09-13 12:00:00,1990-11-23,74.19028062970568,disease,Virgo,Earth,False,False,Scorpio,False,0.3323110380140751,70.59089374187005,0.4274379961488846,295.30507848009927,0.4732550394754691,61.754203497489726,-0.5300608115898157,122.0095637136385,-0.8308668100393697,213.8121164230667,-0.151590307513075,98.71909846060744,-0.9947032834685096,174.10025994639966,0.7777489426327254,321.0549302795268,-0.9316366566540262,158.6913941601344,-0.69343014679973,133.9022518355189,0.9961887911412024,5.0038816988574695,257,327,70,Aries,12.193121995639896,Libra,196.73787454979978,Leo,124.3761319621454,Scorpio,213.17719897547332,,
Dr Seuss,1904-03-02 12:00:00,1991-09-24,87.55920602327173,cancer,Pisces,Water,False,False,Aries,False,-0.9429630855718476,199.44472509454465,-0.9350105510030076,200.7701503912992,-0.8570728894598595,211.01050124471627,-0.9691938805979328,194.25861651561848,-0.979010343326737,191.75987969577085,-0.884843026547347,152.23221028170025,0.9664113855584916,345.10786916588256,0.9837098080852924,10.356000459218706,-0.9822561286897182,190.80951207913543,-0.8641545094737373,149.78630106789515,-0.2829280370602686,106.43503711867515,62,267,160,Virgo,166.924451681121,Aquarius,322.28733758192755,Aquarius,308.9931221697581,Aries,3.359920272158196,,
Shel Silverstein,1930-09-25 12:00:00,1999-05-10,68.61875427789185,cardiac,Libra,Air,True,False,Cancer,False,-0.6729704482666177,227.7032585143515,-0.4815759570961349,118.78838093203564,-0.7839434206386212,218.37693708106605,-0.7110279584527185,224.6813854844448,-0.2024258999954829,101.67885502876484,0.0485037936218672,272.78015349894986,-0.544040785982038,122.95913864958396,0.5428680924667059,302.87909658788607,-0.8660007234203669,149.99717195948944,-0.7539458089216898,138.9333419462552,-0.3869405635671958,112.76426577168026,268,130,138,Scorpio,222.19284178736626,Virgo,174.5211628087337,Scorpio,227.33765188614873,Cancer,106.80348159518735,,
Maurice Sendak,1928-06-10 12:00:00,2012-05-08,83.9069130732375,cardiac,Gemini,Air,True,True,Aries,False,0.8568252366694276,328.96196784645736,0.1984822397458875,281.4482185638548,0.3041040326466699,287.70426849254784,0.986274084208772,9.503997372627666,-0.749349022153101,138.53401960717747,0.9353976717643876,20.7075131739894,0.6285520954845453,308.9433793697243,0.9999991492392796,359.92526201646314,-0.9940584703186204,186.24887779414743,-0.9933987157164076,173.4129486908213,-0.9987020897264656,177.08051028650073,162,129,33,Pisces,339.99689987469293,Cancer,101.06137214975827,Gemini,73.54375050589042,Aries,18.41095527082144,,
Eric Carle,1929-06-25 12:00:00,2021-05-23,91.9069130732375,disease,Cancer,Water,True,False,Leo,False,0.8586246790204547,329.1625108770194,-0.3264998443309143,250.9435326108928,0.9888669135832224,8.557544477905921,0.8670382391214898,29.88373321599631,0.8048425059958191,323.59504800692366,-0.034167627316067,268.0419580542949,0.6848665860551987,46.77488419792127,0.8591721588556889,30.77624037910393,-0.9153653020819682,203.74234184381453,-0.9873100588927538,189.13750799674068,0.9249463653922868,22.339731258846623,176,143,33,Aquarius,309.7832230911711,Gemini,74.5387890672697,Taurus,47.81398280941331,Leo,144.69614042457857,,
John F Kennedy,1917-05-29 15:00:00,1963-11-22,46.48049281314169,homicide,Gemini,Air,False,False,Taurus,False,-0.98981669759028,171.81627199395905,-0.8000093000822783,143.1309904557727,-0.9469772359434008,198.74160158029383,-0.9967486243390868,184.62156373676703,-0.8476601442438173,212.04192148654485,0.7292950318172366,316.8273266006273,-0.938739179438644,200.15911525176108,-0.9608339494309668,196.0886749104476,-0.2291315436815864,103.24594749584864,0.3288742295695558,70.79953994526696,-0.9998634064426036,180.94701679635293,149,326,177,Virgo,164.71023025786633,Taurus,50.59005484376411,Gemini,76.48909507208835,Taurus,48.279340902491896,,
Robert F Kennedy,1925-11-20 15:11:00,1968-06-06,42.54072553045859,homicide,Scorpio,Water,True,False,Scorpio,True,-0.9508881252606136,198.03119575731392,-0.1769889168216228,259.8055783971056,-0.9765705317791492,192.4271188738468,-0.840412757439391,147.1837314844597,-0.7029199999620686,225.33825198405955,-0.7806330678326285,218.68142490607164,-0.9004567864726717,154.21817488798305,-0.9981570239229258,183.47907828536125,0.0031926746571511,89.8170729060181,0.4117616144331863,65.68445519814105,-0.2222189265334752,257.1606052646337,324,158,166,Capricorn,295.46303384045905,Sagittarius,259.59565934270734,Capricorn,284.83844596153415,Scorpio,214.69742524621674,,
