planet,star,orb,cosine,name,category
Pluto,Aldebaran,0.8771990036047299,0.9998828040737467,Mae West,cardiac
Ketu,Spica,1.4480605770579018,0.9996806439979696,Mae West,cardiac
Saturn,Vega,1.767151597107727,0.9995244042918189,Marlene Dietrich,disease
Neptune,Betelgeuse,1.1844550014053823,0.999786328595327,Marlene Dietrich,disease
Pluto,Rigel,0.523014388428976,0.9999583371478709,Marlene Dietrich,disease
Rahu,Regulus,1.1853496754780508,0.9997860056929913,Greta Garbo,disease
Mercury,Fomalhaut,1.3851259420849829,0.9997077987195707,Anna Magnani,cancer
Venus,Algol,0.5108141889193973,0.9999602581786037,Anna Magnani,cancer
Uranus,Vega,0.6182120775964108,0.999941790281806,Anna Magnani,cancer
Neptune,Sirius,1.932559443142864,0.9994312134902793,Anna Magnani,cancer
Saturn,Vega,1.244980513208077,0.9997639343706449,Anita Ekberg,disease
Uranus,Aldebaran,1.1264271390944458,0.9998067511304812,Tuesday Weld,disease
Venus,Sirius,1.244745256178021,0.99976402357472,Ernest Hemingway,suicide
Pluto,Rigel,0.6746152599543649,0.9999306842313045,Ernest Hemingway,suicide
Ketu,Betelgeuse,0.9216763385011859,0.9998706184794116,Ernest Hemingway,suicide
Mercury,Spica,0.9358953078686625,0.9998665957630685,F Scott Fitzgerald,cardiac
Venus,Spica,0.9336321013177553,0.9998672401719264,F Scott Fitzgerald,cardiac
Jupiter,Regulus,0.5519456693499762,0.9999536004208701,F Scott Fitzgerald,cardiac
Rahu,Deneb Algedi,1.1780755863031231,0.9997886239630704,F Scott Fitzgerald,cardiac
Venus,Regulus,1.218555202911773,0.9997738488574709,William Faulkner,cardiac
Rahu,Altair,1.1996783012594392,0.9997808010445379,William Faulkner,cardiac
Neptune,Betelgeuse,0.04061757995634707,0.9999997487229588,John Steinbeck,cardiac
Pluto,Rigel,0.1512414536270228,0.999996516096051,John Steinbeck,cardiac
Mercury,Deneb Algedi,0.29676128237997546,0.9999865866194271,Jack Kerouac,disease
Mars,Antares,0.7037782751598343,0.9999245618564935,Jack Kerouac,disease
Moon,Aldebaran,0.577049345894963,0.9999492837686039,William Burroughs,cardiac
Mercury,Deneb Algedi,0.557662310294063,0.9999526343067283,William Burroughs,cardiac
Jupiter,Altair,1.7169106978067816,0.9995510606692111,William Burroughs,cardiac
Saturn,Aldebaran,1.4193196188586938,0.9996931946398488,William Burroughs,cardiac
Pluto,Betelgeuse,0.5707058152746356,0.9999503926823645,William Burroughs,cardiac
Sun,Aldebaran,1.9113595277956108,0.9994436229146842,Allen Ginsberg,cancer
Mercury,Aldebaran,0.08948842858596606,0.9999987802848586,Allen Ginsberg,cancer
Pluto,Sirius,0.6584235925904522,0.9999339716068757,Allen Ginsberg,cancer
Venus,Aldebaran,1.228563610533584,0.9997701188322365,Hunter S Thompson,suicide
Pluto,Sirius,0.5594865626763124,0.9999523239123594,Truman Capote,overdose
Sun,Spica,0.7963767205883414,0.9999034049524971,Arthur Miller,cardiac
Sun,Spica,0.2711538111162781,0.9999888016160233,Eugene ONeill,disease
Venus,Deneb Algedi,0.45872158634841753,0.9999679505357095,Edward Albee,natural
Pluto,Sirius,0.9564631885316714,0.9998606679028281,Edward Albee,natural
Ketu,Spica,0.14928146099131823,0.9999966058092356,Harold Pinter,cancer
Sun,Betelgeuse,0.8980776984394083,0.9998771589071274,Jean-Paul Sartre,disease
Moon,Deneb Algedi,1.840255142548699,0.9994842449554548,Jean-Paul Sartre,disease
Saturn,Fomalhaut,1.0272231107289826,0.9998392900855116,Jean-Paul Sartre,disease
Ketu,Fomalhaut,0.5042652134370655,0.9999612706725597,Jean-Paul Sartre,disease
Jupiter,Vega,1.6156336915386191,0.9996024591474849,Albert Camus,accident
Saturn,Rigel,0.13014066267342628,0.9999974204106192,Albert Camus,accident
Mercury,Vega,1.2033844610800202,0.9997794446620796,Simone de Beauvoir,disease
Neptune,Sirius,0.7064562827729617,0.9999239866590632,Simone de Beauvoir,disease
Rahu,Sirius,0.03866961407800318,0.9999997722468467,Simone de Beauvoir,disease
Ketu,Vega,1.4086696140780077,0.9996977814229957,Simone de Beauvoir,disease
Sun,Regulus,1.2358346188619578,0.9997673898746139,Jorge Luis Borges,cancer
Pluto,Rigel,0.21854571601343764,0.9999927254051889,Jorge Luis Borges,cancer
Pluto,Sirius,0.20672459247661834,0.9999934910856416,Gabriel Garcia Marquez,disease
Mars,Sirius,1.9978456411909207,0.9993921385565387,Octavio Paz,cancer
Pluto,Betelgeuse,0.3808821554821691,0.999977904471562,Octavio Paz,cancer
Moon,Sirius,1.739887633296263,0.9995389651360924,Pablo Neruda,cancer
Jupiter,Algol,1.7361555321712814,0.9995409407255387,Pablo Neruda,cancer
Mercury,Vega,1.2287337703223216,0.9997700551517886,Arthur C Clarke,disease
Sun,Regulus,0.7680616534657929,0.9999101515888126,Ray Bradbury,natural
Moon,Antares,0.7911863675949178,0.9999046599380728,Ray Bradbury,natural
Jupiter,Regulus,0.8607366077995096,0.9998871615478035,Ray Bradbury,natural
Uranus,Fomalhaut,0.013970980449585113,0.9999999702711228,Ray Bradbury,natural
Neptune,Regulus,1.5117860077819785,0.9996519191058794,Philip K Dick,cardiac
Venus,Antares,0.8930425272076548,0.9998785324620751,Kurt Vonnegut,accident
Mars,Aldebaran,0.6006690428222328,0.9999450470183157,Joseph Heller,cardiac
Moon,Algol,0.9489672308616655,0.9998628432318081,Gore Vidal,disease
Jupiter,Vega,1.8474183636148496,0.9994802223207742,Gore Vidal,disease
Pluto,Sirius,0.6332994746933593,0.9999389144380426,Gore Vidal,disease
Ketu,Altair,0.7340053822941854,0.9999179426875239,Gore Vidal,disease
Moon,Regulus,0.4073950626797682,0.9999747213176555,James Baldwin,cancer
Mars,Fomalhaut,0.900492588448742,0.9998764974043419,James Baldwin,cancer
Jupiter,Antares,0.30678915992109523,0.9999856648011276,James Baldwin,cancer
Pluto,Sirius,1.4679372789528884,0.9996718170739106,James Baldwin,cancer
Ketu,Deneb Algedi,0.12470033363842958,0.9999976315741147,James Baldwin,cancer
Jupiter,Regulus,1.5218552847289288,0.9996472671399876,Richard Wright,cardiac
Saturn,Aldebaran,1.673841077959679,0.9995733003417608,Ralph Ellison,cancer
Pluto,Betelgeuse,0.3538458943404663,0.9999809299566224,Ralph Ellison,cancer
Neptune,Betelgeuse,1.9773014747377857,0.9994045745178334,Langston Hughes,disease
Pluto,Rigel,1.0097465046597307,0.9998447118857707,Langston Hughes,disease
Pluto,Sirius,0.9097708582580708,0.9998739393164938,Maya Angelou,natural
Neptune,Regulus,1.3877323000489525,0.9997066980826258,Anne Sexton,suicide
Moon,Algol,0.9808738963431409,0.9998534652976092,Virginia Woolf,suicide
Mars,Betelgeuse,1.3494468268159636,0.9997226576337128,Virginia Woolf,suicide
Sun,Spica,1.398344089097094,0.9997021954804309,Oscar Wilde,disease
Saturn,Rigel,1.2392357340966242,0.9997661078396606,Oscar Wilde,disease
Jupiter,Sirius,0.6723941528962314,0.999931139905946,Mark Twain,cardiac
Neptune,Altair,0.14385063728366276,0.9999968482766312,Mark Twain,cardiac
Moon,Antares,1.433634879054921,0.9996869748750403,Charles Dickens,cardiac
Neptune,Vega,0.25195969546928154,0.9999903308969419,Leo Tolstoy,disease
Ketu,Regulus,0.6068463900035965,0.9999439109318075,Fyodor Dostoevsky,disease
Jupiter,Sirius,1.4135826194666379,0.9996956697634555,Franz Kafka,disease
Mars,Betelgeuse,1.7883185030296715,0.9995129436361917,James Joyce,disease
Rahu,Betelgeuse,1.176439787194738,0.9997892105409459,Marcel Proust,disease
Mars,Antares,0.8333475999005202,0.9998942283056668,HP Lovecraft,cancer
Uranus,Spica,0.14644696417386172,0.9999967334805417,HP Lovecraft,cancer
Pluto,Aldebaran,1.9940175817074675,0.9993944655289181,HP Lovecraft,cancer
Jupiter,Altair,0.8362807329104953,0.9998934824394502,Agatha Christie,natural
Uranus,Spica,1.1111813233218868,0.9998119466849485,Agatha Christie,natural
Pluto,Aldebaran,1.948898708850237,0.9994215558920856,Agatha Christie,natural
Mercury,Betelgeuse,1.2840641384603373,0.9997488807554084,Ian Fleming,cardiac
Uranus,Vega,0.9152880110120236,0.9998724057653474,Ian Fleming,cardiac
Neptune,Sirius,0.8813985060421459,0.9998816792823567,Ian Fleming,cardiac
Venus,Antares,1.143047216267405,0.9998010065983564,CS Lewis,disease
Pluto,Rigel,1.9795438825671994,0.9994032233723571,CS Lewis,disease
Mercury,Deneb Algedi,1.2426624180724275,0.9997648126039971,Dr Seuss,cancer
Pluto,Rigel,1.851429519119776,0.9994779629615246,Dr Seuss,cancer
Rahu,Algol,1.3962537273337468,0.9997030851371383,Shel Silverstein,cardiac
Ketu,Spica,0.9437462726662318,0.9998643482442449,Shel Silverstein,cardiac
Pluto,Sirius,1.876412960392102,0.9994637802933318,Maurice Sendak,cardiac
Rahu,Aldebaran,0.736314821825232,0.9999174255198829,Maurice Sendak,cardiac
Ketu,Antares,0.6863148218252206,0.999928259185525,Maurice Sendak,cardiac
Neptune,Regulus,0.6700242587184277,0.9999316244482053,Eric Carle,disease
Venus,Rigel,0.3409049279116516,0.999982299317317,John F Kennedy,homicide
Uranus,Deneb Algedi,0.18875947012196548,0.9999945732246232,John F Kennedy,homicide
Ketu,Sirius,1.5799777290486219,0.999619811348467,John F Kennedy,homicide
Venus,Vega,0.6115540384658402,0.9999430373358323,Robert F Kennedy,homicide
Pluto,Sirius,0.41802575912656437,0.9999733848510217,Robert F Kennedy,homicide
Neptune,Regulus,1.0710720970297132,0.9998252772312343,Martin Luther King Jr,homicide
Moon,Algol,0.47015805383009024,0.999966332562501,Malcolm X,homicide
Sun,Deneb Algedi,0.3130245493874213,0.9999850761643614,Abraham Lincoln,homicide
Mars,Spica,1.621726077986267,0.9995994555248003,Abraham Lincoln,homicide
Mars,Betelgeuse,1.737453007896093,0.999540254387069,Franklin D Roosevelt,cardiac
Saturn,Aldebaran,0.4204818743167209,0.9999730711783987,Harry S Truman,disease
Mars,Vega,1.515633773253228,0.9996501450983676,Dwight D Eisenhower,cardiac
Jupiter,Altair,0.9808297955550529,0.9998534784736001,Dwight D Eisenhower,cardiac
Rahu,Rigel,0.523425643708535,0.9999582716021211,Dwight D Eisenhower,cardiac
Venus,Fomalhaut,0.7696168907357333,0.9999097873603207,Richard Nixon,cardiac
Uranus,Altair,0.8947843014312866,0.9998780581934122,Richard Nixon,cardiac
Pluto,Betelgeuse,0.09119893816252045,0.9999987332112102,Richard Nixon,cardiac
Pluto,Betelgeuse,1.3443019339436972,0.9997247682931517,Gerald Ford,disease
Venus,Fomalhaut,0.5265252730666248,0.9999577759266529,Ronald Reagan,disease
Mars,Deneb Algedi,1.86588355985117,0.9994697808201479,George H W Bush,disease
Moon,Regulus,0.21431592408839606,0.9999930042687769,Winston Churchill,cardiac
Jupiter,Spica,0.26250817868390186,0.999989504342324,Winston Churchill,cardiac
Rahu,Algol,1.8024295493912916,0.9995052275367401,Winston Churchill,cardiac
Ketu,Spica,0.5375704506086834,0.999955985848895,Winston Churchill,cardiac
Moon,Regulus,1.1982649869409556,0.9997813171883316,Margaret Thatcher,cardiac
Mercury,Spica,0.04761119179707407,0.9999996547427396,Margaret Thatcher,cardiac
Jupiter,Vega,0.9620625963355565,0.9998590317864626,Margaret Thatcher,cardiac
Pluto,Sirius,0.6634035285354685,0.9999329690396038,Margaret Thatcher,cardiac
Ketu,Altair,1.261398409407775,0.999757667447839,Margaret Thatcher,cardiac
Rahu,Rigel,1.509712409302793,0.9996528732664179,Charles de Gaulle,cardiac
Uranus,Spica,0.394339537365056,0.9999763155300205,Jawaharlal Nehru,cardiac
Moon,Altair,0.30630238865626325,0.9999857102552137,Indira Gandhi,homicide
Venus,Vega,1.4843976155357268,0.999664416233798,Indira Gandhi,homicide
Sun,Betelgeuse,1.0513307826756488,0.9998316584524004,Benazir Bhutto,homicide
Moon,Spica,1.9647884688670274,0.9994120860278733,Benazir Bhutto,homicide
Jupiter,Aldebaran,0.14862563519810124,0.9999966355665403,Benazir Bhutto,homicide
Saturn,Regulus,1.8035420356717395,0.9995046166368805,Anwar Sadat,homicide
Uranus,Deneb Algedi,1.3611935770547916,0.999717808391481,Anwar Sadat,homicide
Jupiter,Deneb Algedi,0.9536496521342315,0.9998614863981276,Fidel Castro,disease
Pluto,Sirius,1.0779885424048814,0.9998230134685214,Fidel Castro,disease
Rahu,Sirius,0.3561250975857746,0.9999806834970899,Fidel Castro,disease
Ketu,Vega,1.0138749024142157,0.9998434395171074,Fidel Castro,disease
Mercury,Sirius,1.8241676437834116,0.9994932222364458,Che Guevara,homicide
Venus,Rigel,1.166602974077648,0.999792720718724,Che Guevara,homicide
Pluto,Sirius,1.9627580151528576,0.9994133004065536,Che Guevara,homicide
Rahu,Aldebaran,0.9285122515999831,0.9998686922039107,Che Guevara,homicide
Ketu,Antares,0.8785122515999717,0.9998824529116872,Che Guevara,homicide
Moon,Sirius,1.7784979465743618,0.999518277862863,Hugo Chavez,cancer
Mercury,Sirius,0.7747736604742386,0.9999085744003541,Hugo Chavez,cancer
Jupiter,Sirius,0.45097457274003716,0.999969023909181,Hugo Chavez,cancer
Neptune,Spica,0.4046473603485765,0.999975061153751,Hugo Chavez,cancer
Rahu,Vega,1.7205574638994676,0.9995491516680332,Hugo Chavez,cancer
Ketu,Sirius,0.3505574638994773,0.9999812827594701,Hugo Chavez,cancer
Mars,Spica,1.4115324999007726,0.9996965518193037,Pope John Paul II,disease
Uranus,Fomalhaut,1.6007595554437444,0.9996097448025197,Pope John Paul II,disease
Pluto,Betelgeuse,1.0034989269870493,0.9998466275120383,Mother Teresa,cardiac
Sun,Deneb Algedi,0.3589429513488085,0.9999803766035511,Dalai Lama 13th,disease
Mercury,Deneb Algedi,1.1674568513233226,0.9997924171883665,Dalai Lama 13th,disease
Uranus,Regulus,1.4572918241774744,0.999676559512051,Albert Einstein,disease
Rahu,Altair,0.30110627604847195,0.9999861909642022,Albert Einstein,disease
Uranus,Sirius,1.352334670698582,0.9997214693820351,Marie Curie,disease
Mercury,Betelgeuse,0.6062923306785848,0.9999440133043196,Nikola Tesla,cardiac
Venus,Sirius,0.808290384613727,0.9999004932912698,Nikola Tesla,cardiac
Sun,Deneb Algedi,1.7149663753283448,0.9995520768239249,Thomas Edison,disease
Venus,Fomalhaut,1.561293806277149,0.9996287494212379,Thomas Edison,disease
Saturn,Fomalhaut,1.9117314372297756,0.9994434063956924,Thomas Edison,disease
Rahu,Spica,1.7672922165214402,0.9995243286046533,Thomas Edison,disease
Mars,Vega,0.7397534919757618,0.9999166524661072,Alexander Graham Bell,disease
Jupiter,Aldebaran,1.687868631653103,0.9995661190166137,Alexander Graham Bell,disease
Saturn,Fomalhaut,0.5352288954385358,0.9999563684456572,Alexander Graham Bell,disease
Pluto,Algol,1.701538129326579,0.9995590633563904,Alexander Graham Bell,disease
Sun,Deneb Algedi,0.47725323414863396,0.9999653087468047,Charles Darwin,cardiac
Mars,Spica,1.5904786825366557,0.9996147412096377,Charles Darwin,cardiac
Moon,Rigel,1.602114820776194,0.9996090837553874,Sigmund Freud,cancer
Venus,Algol,0.07664556395587852,0.999999105256148,Sigmund Freud,cancer
Saturn,Betelgeuse,1.1970454101267052,0.999781762090038,Sigmund Freud,cancer
Ketu,Spica,0.3665606437358804,0.9999795348502313,Sigmund Freud,cancer
Mercury,Sirius,0.2890236858373072,0.9999872769659656,Carl Jung,cardiac
Jupiter,Spica,0.02825249110910022,0.9999998784266947,Carl Jung,cardiac
Saturn,Deneb Algedi,0.6633553142623327,0.9999329787823783,Carl Jung,cardiac
Saturn,Deneb Algedi,1.863853581850833,0.9994709337891018,Carl Sagan,disease
Jupiter,Rigel,1.0790073717551536,0.9998226787730295,Richard Feynman,cancer
Pluto,Rigel,1.8454151907212264,0.9994813488117955,Enrico Fermi,cancer
Venus,Altair,1.8448910339146778,0.9994816433714793,Werner Heisenberg,cancer
Jupiter,Vega,0.015989360886010218,0.999999961060807,Werner Heisenberg,cancer
Saturn,Vega,0.7462524214969903,0.9999151815939337,Werner Heisenberg,cancer
Neptune,Betelgeuse,1.8096168703965105,0.9995012741146518,Werner Heisenberg,cancer
Pluto,Rigel,0.9506554003846333,0.999862354817657,Werner Heisenberg,cancer
Mars,Sirius,1.5933764981005965,0.9996133361559896,Paul Dirac,natural
Venus,Betelgeuse,1.1006794754170954,0.9998154843872713,Alan Turing,suicide
Jupiter,Antares,1.8694082229128242,0.9994677759328361,Alan Turing,suicide
Uranus,Altair,0.8853604413391736,0.9998806131964276,Alan Turing,suicide
Pluto,Betelgeuse,0.18572078989765828,0.9999947465403192,Alan Turing,suicide
Rahu,Altair,1.5896310399882054,0.9996151517197365,Claude Shannon,disease
Pluto,Aldebaran,1.0729568982533522,0.9998246617772187,Norbert Wiener,cardiac
Moon,Fomalhaut,0.12450624359900075,0.999997638941055,Jonas Salk,cardiac
Venus,Antares,0.7799811017796117,0.999907341302068,Jonas Salk,cardiac
Rahu,Fomalhaut,1.3774714834685824,0.999711019156154,Jonas Salk,cardiac
Venus,Betelgeuse,1.4011469171904736,0.9997010005102258,Alexander Fleming,cardiac
Ketu,Rigel,1.7389959386647007,0.9995394375406417,Alexander Fleming,cardiac
Moon,Rigel,1.3202509705080132,0.999734528127021,Louis Pasteur,cardiac
Mercury,Aldebaran,0.9301810354840114,0.9998682197999573,Rachel Carson,cancer
Moon,Antares,1.730620464260852,0.9995438629072804,Pablo Picasso,cardiac
Mars,Sirius,1.7300853202294064,0.9995441449364867,Pablo Picasso,cardiac
Rahu,Antares,1.0490267036825855,0.999832395492311,Pablo Picasso,cardiac
Ketu,Aldebaran,0.9990267036825884,0.9998479914800911,Pablo Picasso,cardiac
Neptune,Regulus,1.5028277374256618,0.9996560318385718,Andy Warhol,cardiac
Mars,Fomalhaut,1.8728295640676151,0.9994658261991165,Keith Haring,disease
Jupiter,Spica,0.7797382306201541,0.9999073989964773,Keith Haring,disease
Pluto,Regulus,0.03577960153543813,0.9999998050174594,Keith Haring,disease
Sun,Sirius,0.9668954081230225,0.9998576119874053,Frida Kahlo,disease
Mars,Vega,1.9743082397594094,0.9994063756829086,Frida Kahlo,disease
Neptune,Sirius,1.6934939021346196,0.9995632223610398,Frida Kahlo,disease
Rahu,Regulus,1.9746302732319805,0.9994061820317212,Diego Rivera,cardiac
Mercury,Vega,1.1177236848348002,0.9998097258133384,Jackson Pollock,accident
Jupiter,Antares,0.09881565620952415,0.9999985127768057,Jackson Pollock,accident
Uranus,Altair,1.9008166252929186,0.9994497432861115,Jackson Pollock,accident
Pluto,Betelgeuse,1.4755644205931304,0.9996683980425725,Jackson Pollock,accident
Rahu,Algol,0.5352424618251561,0.999956366233797,Jackson Pollock,accident
Ketu,Spica,1.8047575381748402,0.9995039487369267,Jackson Pollock,accident
Saturn,Altair,1.0438435563332291,0.9998340475927893,Mark Rothko,suicide
Venus,Fomalhaut,0.5651353470727258,0.9999513563492388,Norman Rockwell,disease
Saturn,Spica,1.3332096178447728,0.9997292914204533,Norman Rockwell,disease
Neptune,Aldebaran,0.9950912627767963,0.9998491866979167,Norman Rockwell,disease
Pluto,Aldebaran,0.9597450000146495,0.999859710133729,Norman Rockwell,disease
Uranus,Deneb Algedi,0.5484475582811683,0.9999541866934308,Andrew Wyeth,natural
