name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday
Kurt Cobain,1967-02-20 19:20:00,1994-04-05,27.11841204654346,suicide,Pisces,Water,False,False,Scorpio,True,0.7192992619748619,44.00334352406492,-0.8162543894676805,215.2884174454172,0.9962843565078423,4.940708306492581,0.783431406635789,38.42416559417825,-0.77761387907791,141.04262062233113,-0.29250925604873274,107.00824139346608,0.9343157796989899,339.1178840942186,-0.5418351322839565,122.80865184133319,0.5166667871561197,58.89106942634933,0.3756975360596038,67.93256861874681,-0.9638046243230295,195.46261381139465,51,95,44
Janis Joplin,1943-01-19 09:45:00,1970-10-04,27.704312114989733,overdose,Capricorn,Earth,False,False,Sagittarius,False,-0.3024113202038558,252.39750968061983,-0.7557389175739914,139.08997670518582,-0.7048313427187649,225.1840799050427,0.12014488655508823,276.9004644646004,-0.08331184505135304,265.2210436369064,-0.3364785607538134,109.66247356458493,0.970118782750271,345.9581547118429,-0.6232197232922617,128.55163884463516,0.545732714023371,56.92525102496995,0.6230190502435392,51.463061738184365,-0.9974322957347939,184.10679574690909,19,277,107
Jimi Hendrix,1942-11-27 10:15:00,1970-09-18,27.805612594113622,overdose,Sagittarius,Fire,True,False,Scorpio,False,0.35207008024348296,290.61398285068765,0.213190497034031,282.3093893620961,0.21245490118824803,282.26625464315066,0.8882037383484779,332.6483901673978,0.38095097134485884,292.3926004541114,-0.18614562562723974,100.72793219313155,0.9565795656073669,343.0539372083322,-0.5850169870855203,125.8041900803029,0.5465945384261974,56.86630370201365,0.6432419132481417,49.96601220954574,-0.9992965592711892,182.14920007448418,331,261,70
Jim Morrison,1943-12-08 11:55:00,1971-07-03,27.564681724845997,overdose,Sagittarius,Fire,True,False,Gemini,False,-0.9033921610256974,205.39240267243986,-0.9971839224459235,184.30092535946937,-0.9136081996840689,203.99116018383117,-0.5645227795536314,235.6308411687686,-0.344422762125816,249.85343698843985,-0.004636168056041757,90.26563381432163,0.9268890141858257,337.95494823346417,-0.5457988426007466,123.0792706573111,0.5490703579594561,56.696741007370605,0.6615537792667863,48.58151924457846,-0.9929342075585372,186.8151296094339,342,184,158
Frank Sinatra,1915-12-12 03:00:00,1998-05-14,82.41752224503765,cardiac,Sagittarius,Fire,False,False,Leo,False,-0.9024852635024905,154.4866916846342,0.4099939268325174,294.2044532951897,-0.6733786005623227,132.32836545078746,-0.008199657706509465,90.46981104471143,-0.07739451715032863,265.561181911528,0.9993056421920371,2.1352779966240405,0.21322710102590664,282.31153597413066,0.9999996626200189,359.9529350829889,-0.9999948110893253,179.81542370875982,-0.9027741373224929,154.52514559799852,-0.8999180344193026,205.85270468194074,346,134,153
Dean Martin,1917-06-07 11:00:00,1995-12-25,78.54620123203286,disease,Gemini,Air,False,False,Taurus,False,-0.9557157811324916,197.11504309193916,0.7700989404966468,39.63722554589941,-0.5458904260187628,236.91446674757782,-0.7956683548622124,217.28157090795386,-0.5816657005705117,234.43221537587726,-0.8390240291654496,212.962797438915,-0.6301683674237405,230.93745452822918,0.9085507434279199,335.30583706343987,-0.9891410991358279,171.54868389723322,-0.850446925745518,148.26031280682247,0.1865288012565865,280.7502779058532,158,359,164
Sammy Davis Jr,1925-12-08 10:00:00,1990-05-16,64.43258042436688,cancer,Sagittarius,Fire,False,False,Scorpio,False,-0.9369802655700721,159.55046235723339,-0.8174967806505403,144.83499127874694,-0.7015883980154546,134.55458072015466,0.3201557146984603,71.32765789158236,-0.5362393127018846,122.42799764175294,-0.9707058045118137,166.09745368646094,0.4245440816146918,64.87819132047841,0.3020807777529141,287.58262240856357,-0.7612863292837905,139.57772943763297,-0.5287710369390485,121.92245629521675,-0.9714030890703043,193.73528317437405,342,136,159
Nat King Cole,1919-03-17 06:00:00,1965-02-15,45.91649555099247,cancer,Pisces,Water,False,False,Aries,False,0.8746693655677468,331.0058692756397,0.7326120790279991,317.1058231688947,0.5982248566256014,306.74286787605655,0.3473354435821716,290.3244252820163,-0.9780808095054678,167.9816077295133,0.6709357504266859,312.1393276086136,-0.9715192764211336,193.70721787984144,-0.9692734692010682,194.24009028075608,-0.2284194608666331,103.20403664591893,0.3263169025395626,70.95462176945297,-0.9787376288271923,191.83630114277253,76,46,30
Ray Charles,1930-09-23 12:00:00,2004-06-10,73.71115674195757,disease,Virgo,Earth,True,False,Cancer,False,-0.17018634204883915,260.2013464499221,-0.9624491704435937,164.24871963443192,-0.2844631852259817,253.47323673356823,-0.8573798478852438,210.9763469102279,0.9946873704695267,5.908603593299219,0.594687782013399,53.50962201298812,-0.9906811609784666,187.82810014097856,0.7971373284219004,322.8576003493454,-0.9451891354947078,160.94210773837895,-0.8678814151851039,150.21337188119122,0.9691415808553521,14.270777762977517,266,162,104
Johnny Cash,1932-02-26 07:30:00,2003-09-12,71.5400410677618,disease,Pisces,Water,False,True,Pisces,False,-0.9750858246051305,192.81641938263073,-0.913266812633302,155.96077825650508,-0.9831191364115819,190.54260169298806,-0.9387091461655629,159.8358921954885,0.9999487018218332,0.5803506264932139,0.949897666384619,18.21364052460126,-0.9473533751472466,161.32558938769705,0.6829588026871964,313.07528923529543,-0.900385319820312,154.2087621190506,-0.8393473240115702,147.07126269206947,0.5555693387207653,56.250061625259434,57,255,167
June Carter Cash,1929-06-23 14:00:00,2003-05-15,73.88911704312115,cardiac,Cancer,Water,True,False,Leo,False,0.7951034864125258,322.66503128975546,0.4710886089000852,298.10498372120867,0.8472831433817993,327.9173872786551,0.9551823578551836,342.781408156135,-0.9851650965981279,170.1186029365037,0.3729201937318552,68.10417368774719,-0.9999178821182051,180.73427623331207,0.782095800965855,321.4528675153069,-0.9615995877929674,164.07038720170473,-0.8811723644987456,151.7841100193257,0.9821785513075875,10.833186753345728,174,135,39
Roy Orbison,1936-04-23 14:50:00,1988-12-06,52.61875427789185,cardiac,Taurus,Earth,False,False,Taurus,False,-0.7509064405382102,221.33104231659755,-0.9360511687731928,159.39863752155296,-0.8657800641686855,210.0281019136104,-0.8613040917411207,210.53667693419135,0.7950740481312355,322.66225023694597,-0.9069929848331854,155.0930566690484,0.24074685277357705,283.9306243979874,-0.57551671014004,234.86417424343682,-0.4182821123792511,114.72617748429434,-0.31799800017062796,108.54189554388826,0.4659079814664179,62.23099911070386,114,341,138
Buddy Holly,1936-09-07 15:30:00,1959-02-03,22.403832991101986,accident,Virgo,Earth,True,False,Leo,True,-0.8581504969245773,149.1095507373797,-0.9825871733290547,190.70790430907095,-0.41802796022403427,114.7101468415348,-0.8660231306554638,149.99973951963244,0.15628264491497215,278.9911930249508,0.9587994538181293,343.4959090994024,0.23646184284753022,283.67780907980983,-0.08655640348991116,94.96553012337284,0.6359642032954154,50.50846563760976,0.816717476897254,35.242462208769325,0.28619790713914617,286.63046655952894,251,34,148
Ritchie Valens,1941-05-13 02:00:00,1959-02-03,17.724845995893222,accident,Taurus,Earth,True,False,Aquarius,False,-0.13924639077788925,261.99575951278445,0.999869855971154,0.924388350970446,-0.40386122190132234,246.1802148880202,0.10112206390739237,275.80378755800933,0.01439207287473646,89.17536649619694,-0.999148743731214,182.36427834598027,-0.7120447530988193,224.5984734769719,0.2010170438550153,78.40356071633649,0.7443525434576999,41.896482578758594,0.8549763423768456,31.24287870986764,0.9557720082562554,17.104092794025973,133,34,99
Big Bopper,1930-10-24 12:00:00,1959-02-03,28.27652292950034,accident,Scorpio,Water,False,False,Leo,False,-0.23442544062358783,103.55775689530842,0.9635316141464403,15.521176936061096,-0.256904831820666,104.88648475178937,0.03490656660162523,87.99959467765714,0.4262455564003932,295.2295285691315,-0.6296924736236886,129.0274374407463,0.9979233628040997,356.3068824672745,-0.5243921116342499,121.62732951775617,0.4735424619600312,61.73550777366185,0.7366556168398446,42.55270068382271,-0.9926392318155441,173.0438977723092,297,34,102
Otis Redding,1941-09-09 06:00:00,1967-12-10,26.247775496235455,accident,Virgo,Earth,False,False,Aries,False,-0.027602298538418685,91.5816961000703,0.944806134956066,340.8750154749449,0.4382971484053321,64.0047171095311,0.9829071874385775,10.608768012546363,0.22535393204270676,283.0236915060728,0.24675111886696138,75.71465694348034,0.603202525068575,307.0996075804712,-0.47839468629270315,118.58060883724093,0.5308162773085916,57.9393759986082,0.6727699462259377,47.718787756294546,-0.8455981546138388,212.2639200617263,252,344,92
Sam Cooke,1931-01-22 12:00:00,1964-12-11,33.883641341546884,homicide,Aquarius,Air,False,False,Leo,False,0.7429041685166289,317.97939733204225,0.9996274321234809,358.4359385278194,0.9982743360649797,356.63350312807785,0.9075002108666289,335.16215319512355,0.7911904276850122,37.70310162334272,0.562114512947045,304.20215690273585,0.7261366683140621,43.436512455812306,-0.8904627056323174,152.9314479587384,0.2848832953500141,73.44812728302193,0.5481102970298428,56.762532203422424,0.4291440732978158,64.58674685710936,22,346,41
Marvin Gaye,1939-04-02 23:30:00,1984-04-01,44.99657768651608,homicide,Aries,Fire,True,False,Capricorn,False,0.999977652608996,359.61695318735667,-0.962714032949278,195.69528045558266,0.9521989946263519,17.78695004732863,0.9450314198373078,19.08554766018102,0.7805338395234065,321.3094792631445,0.34414819847778877,290.12980731383857,-0.9034766887608633,205.3811062285447,-0.8856935750516481,207.66300591917278,-0.1738913399334358,100.01414740593353,-0.03554992592820204,92.03728999168874,-0.8689000418397453,209.66893221366217,92,92,0
Barry White,1944-09-12 16:00:00,2003-07-04,58.80355920602327,disease,Virgo,Earth,False,False,Libra,False,0.3806249630404703,292.37239967553467,0.740242043366221,42.24796196693826,0.5219844110575785,301.46545624197586,-0.19255929260040688,258.89782059461606,-0.8368677368601838,146.81082355354647,0.9286191672489567,338.22058140733213,0.9955921603269399,354.6184153108645,-0.18378727200437903,259.4095640725312,-0.6311304119478472,129.13357160646953,-0.6219601565223419,128.45941720548495,0.538986799740077,302.6146925187153,256,185,71
Isaac Hayes,1942-08-20 08:00:00,2008-08-10,65.97125256673512,cardiac,Leo,Fire,False,True,Virgo,False,0.98915751560063,351.5550862541453,0.9996175197051911,358.4152673476883,0.9752995955545362,347.2389128150495,0.8534938349565951,31.40626362360601,0.9767904573210141,12.36842786231611,-0.9995213743390915,178.22722775640182,0.04395515066132505,87.48074371099482,0.30096013017768036,287.5152798867864,-0.8149130055631485,144.57876098510695,-0.7957460339039366,142.7257773128178,-0.9611115344829719,163.96881605308184,232,223,9
Luther Vandross,1951-04-20 15:00:00,2005-07-01,54.195756331279945,cardiac,Aries,Fire,False,False,Taurus,False,0.341692048658386,70.0200036111548,-0.8632844712386447,210.31261215489886,0.04084038559436382,87.65936729264322,0.5341238737967965,57.715485815857306,0.9110344430102973,335.6486975865015,-0.9843271089192612,190.15736469191927,0.5201720137269332,301.34379054486374,-0.4281314023414456,244.6509674321299,-0.48939794943660203,119.30101821788296,-0.5777495490368164,125.29241307953467,0.8505247924259632,31.731205349261586,110,182,72
Rick James,1948-02-01 12:00:00,2004-08-06,56.50924024640657,cardiac,Aquarius,Air,True,False,Virgo,False,-0.9988044320324795,182.80199943952485,-0.9924176635655321,172.93984961807064,-0.9878648550542646,188.93511775027937,-0.20082388990605132,101.58514199832558,0.9938679293939244,353.6516131908959,-0.0318892617943155,268.17257007157474,0.8715767125169855,330.6423838230944,-0.28927300032887093,253.18556337586807,-0.5162054654786848,121.0780640641326,-0.5859920888659461,125.8731075008437,0.9742973059408073,346.98148104404316,32,219,178
Donna Summer,1948-12-31 22:00:00,2012-05-17,63.37303216974675,cancer,Capricorn,Earth,False,False,Capricorn,True,-0.7290865738519392,136.80987288197935,0.15197296003527247,81.25872017251226,-0.4100934798726805,114.2107071954797,-0.9863722611829677,189.46986901921184,-0.7372790305379905,222.49985635731537,-0.6916233991639092,133.75875275170935,0.6697915782124951,47.949019252026915,0.1605294997582362,279.2376316067299,-0.7425951476863932,137.95295407649317,-0.7996736107749983,143.0989457724881,-0.8265498572549907,214.2540609398499,366,138,137
Etta James,1938-01-25 08:00:00,2012-01-20,73.98220396988364,disease,Aquarius,Air,False,False,Pisces,False,0.9963720436702955,355.11797450406164,0.8897886562064226,27.153298474417483,0.9912309062131751,7.5933402961377965,0.8166877735953992,35.24541142976568,-0.9985417647762369,176.90540220418686,0.11919012370908239,83.15463536511083,-0.8800914714027559,208.34660046872378,0.7838835109062997,321.61753426674994,-0.931243235761218,158.62944943796154,-0.9343915188388016,159.13006192081087,0.987630814447067,9.021045158647269,25,20,5
Dinah Washington,1924-08-29 04:00:00,1963-12-14,39.28815879534565,overdose,Virgo,Earth,False,False,Aquarius,False,-0.2797926945528426,106.2478324653348,-0.22890621228965136,103.23268445265424,-0.25083987485218734,104.52721720769031,-0.9995359026072824,178.25434268670784,0.6173481288374122,308.12273834937787,-0.483091246779698,118.88749160789962,-0.3470200643387333,110.3051568747008,-0.9847163618828126,169.96989006818947,0.07019517314901834,85.97480260874156,0.48364659523540193,61.076160991057364,0.766490522618956,320.03977838426067,242,348,106
Billie Holiday,1915-04-07 02:30:00,1959-07-17,44.27378507871321,disease,Aries,Fire,False,False,Pisces,False,-0.13853474001336863,97.96306683506201,0.8514546568755187,328.37024012283524,-0.8106956152070587,144.16395068061908,-0.9999844260652353,180.31976974418095,-0.911881724773442,155.76670107617585,-0.38352555933375576,247.44776435860322,-0.995487881426933,185.44491765821778,-0.9999788234853076,180.37287703674062,-0.1138282673155724,96.53604592458566,0.46355549442349164,62.3832238760086,-0.7240781502700264,223.60778526568768,97,198,101
Ella Fitzgerald,1917-04-25 16:00:00,1996-06-15,79.13757700205339,disease,Taurus,Earth,False,False,Aries,True,0.6455727723751457,49.79136643235958,0.9926639500227,353.0556015861536,0.9927937727045278,6.882603574597702,0.7381077132081783,42.42952972689867,0.7766020459817263,39.04949379097401,-0.49813522392589643,240.12329609481753,-0.309369209967684,251.97877972404973,0.9441901282582229,340.76757890329685,-0.996302717655984,175.07152181495013,-0.8524649093750675,148.48078726923188,-0.011822780805915629,269.32258877587356,115,167,52
Sarah Vaughan,1924-03-27 17:00:00,1990-04-03,66.01505817932923,cancer,Aries,Fire,False,False,Capricorn,False,0.9931345170043644,6.71772098172704,-0.92802863030083,201.87042949673128,0.9596666052651182,16.32828786181424,0.11146526514200918,276.399788575118,0.8301320114169124,33.88769884505217,-0.9733105307144467,193.26716971642654,0.10689352269563414,83.86372850001521,0.35750761166501455,290.9472085967558,-0.8355044067936696,146.6683970607907,-0.6022880447151708,127.03394313331972,-0.9570238218514173,163.14148613387823,87,93,6
Nina Simone,1933-02-21 06:00:00,2003-04-21,70.1574264202601,disease,Pisces,Water,False,False,Virgo,False,0.5180028077445014,58.80162110969832,0.9671473447937512,345.2728377301199,0.4014940315864027,66.328389115976,0.736813984543248,42.53928151009853,-0.7140191888986192,135.56287569701635,0.744974363208169,318.15689696983804,-0.7074197054357548,135.02536138646173,0.6598580097946897,311.289044711382,-0.8989655890423065,154.02242990114274,-0.849329737250246,148.13884258612978,0.12211069502690132,82.98606751347427,52,111,59
Ike Turner,1931-11-05 08:00:00,2007-12-12,76.09856262833675,overdose,Scorpio,Water,False,False,Sagittarius,False,0.786588379511897,38.13217647676754,-0.6811409291879741,132.93286373455777,0.909332852409874,24.58668111987504,0.9460513857013287,341.0939916207309,-0.8372109514431847,213.15323564053972,-0.6123468638228565,127.75939063265903,-0.6389419382791257,230.2870323263472,0.852525077635739,328.48738216885454,-0.9516304847137266,162.10672721920676,-0.9155575921667835,156.28503702364634,0.8488801655957599,328.0900781291008,309,346,37
Chuck Berry,1926-10-18 06:59:00,2017-03-18,90.41204654346338,cardiac,Libra,Air,False,False,Taurus,False,-0.8982587990097141,153.9301296907002,-0.15208542715670545,261.2522004964244,-0.8347743877026336,146.59235320469608,-0.9937797256976736,173.60607150728333,0.9825984315875613,349.29556795433257,-0.44769518221819127,243.40409488282722,0.8404670949139846,32.81052339498072,0.894616262017279,26.540817666405133,-0.9620382881991386,195.83777129691364,-0.9984566724732105,183.1836297332252,0.6259859811469004,51.24540750580685,291,77,151
Little Richard,1932-12-05 13:00:00,2020-05-09,87.42231348391513,cancer,Sagittarius,Fire,False,False,Virgo,True,-0.9143136631442653,156.10844539396948,-0.05504576874139267,266.84451486158724,-0.959497263006292,163.6372359899931,-0.7537825737934547,221.0808928377493,-0.9775351882289773,167.83238610064052,-0.5830673432787109,125.66657369378916,0.999933812029428,0.6592187604169908,0.9528309551605549,17.668034282471826,-0.9840229895413802,190.25570023850182,-0.9994858128641294,181.8374555616724,-0.32681035743988895,109.07529107953138,340,130,155
Fats Domino,1928-02-26 12:00:00,2017-10-24,89.65639972621491,natural,Pisces,Water,False,False,Capricorn,False,-0.579133072288559,234.6104093620467,-0.7790335136082029,218.82783019947277,-0.36355240761359925,248.68147748267216,-0.377038372020999,247.84964717590026,-0.4627994119045674,242.43210351381907,-0.8990604999366381,205.96515237219543,0.9952001898466941,5.615953772606758,0.9102816399509012,24.45569886232909,-0.9697286020770883,194.13368990081958,-0.9994837206671026,181.84119033675358,0.4088102445873879,65.86988188615709,57,297,125
Bo Diddley,1928-12-30 12:00:00,2008-06-02,79.41957563312799,cardiac,Capricorn,Earth,False,False,Gemini,False,-0.8968439536961197,153.74627095890457,-0.08960858096173645,264.8589105522922,-0.9015829077175769,154.36691979310865,-0.3195884281733421,108.63803659804717,0.6829685636611067,46.92394512595516,-0.15620045133970992,261.01357487518754,-0.3591811650653029,248.95008291286928,0.9809972300809033,348.8124181158396,-0.9926565904876019,173.05211487186637,-0.9553336390445407,162.81071357786806,-0.10679249836916713,263.869550090904,365,154,154
Muddy Waters,1913-04-04 12:00:00,1983-04-30,70.06707734428474,cardiac,Aries,Fire,False,False,Pisces,False,0.9028532444405332,25.464314476874037,-0.020723047558345965,268.8125718367926,0.585627345972275,54.15267849990158,0.7951510353447222,37.330476359121164,0.2724478271680261,74.19002110669959,0.7976431162963202,322.9056222934414,-0.8624147737163876,149.58880440150216,0.5191237694520281,301.2734940205812,-0.9120815373976819,155.79460833036222,-0.4956674064387828,119.71376950579692,0.0915371860164434,84.74795355244206,94,120,26
Howlin Wolf,1910-06-10 12:00:00,1976-01-10,65.58247775496235,disease,Gemini,Air,False,True,Cancer,False,-0.8601517064963512,210.6663792442808,0.02736831914889869,271.5682850019153,-0.3664034483745147,248.5060211361232,-0.8381365748579471,213.05613349736544,0.7752258800025814,320.8255161228149,-0.9794573256234843,191.63355376959015,0.04113788462661865,87.64230751645454,0.20991614032424605,282.11743790048257,-0.8184142372985971,144.9263664310458,-0.2675014693576937,105.51564365819567,-0.9890127702830396,171.4988011050273,161,10,151
BB King,1925-09-16 12:00:00,2015-05-14,89.65366187542779,disease,Virgo,Earth,False,False,Virgo,False,-0.49549302266921647,240.29773393556678,-0.8660173231701205,210.0009259572331,0.09611782908654955,275.5156611451024,-0.3959998722580044,246.67165186627324,-0.3484536250391787,249.6072389501649,-0.8505439082592865,211.7291227937089,0.9317511229561606,21.290550677741976,0.9062060937716097,25.013783342827196,-0.9605942148661564,196.1381661350506,-0.9999046923664213,180.79105179952137,0.4079121126364062,65.92625570465125,259,134,125
Albert King,1923-04-25 12:00:00,1992-12-21,69.65639972621491,cardiac,Taurus,Earth,False,False,Gemini,False,-0.5646149754437771,235.62444121086048,-0.1631871910150687,99.39194087025444,-0.9352660072563922,200.72883716219172,0.7202535324178372,316.07541651102883,0.6725256255519984,47.73770565804347,0.8397182781737466,327.1103824398094,-0.49784877193247096,119.85777766189068,0.5124059092100257,300.82421944285295,-0.8876725221269393,152.58221859667572,-0.7068280897353796,134.97742250630503,-0.047142141746066776,92.70204722014722,115,356,124
Stevie Ray Vaughan,1954-10-03 15:00:00,1990-08-27,35.89596167008898,accident,Libra,Air,False,False,Capricorn,False,0.8100418567679324,324.1000211373344,0.8921051348301569,333.138980890675,0.7460988538608706,318.253569167305,-0.0950680069349426,264.5447659615498,-0.6295087099766606,129.0138853435459,0.9961743725039566,5.013344185400314,0.32588200307767995,70.98098056463476,-0.9301510321539703,158.45837037615203,0.22851273635776062,76.79047387566112,0.1871903031578234,79.21114128860214,0.9012590984662386,25.675933153123538,276,239,37
Duane Allman,1946-11-20 14:00:00,1971-10-29,24.93634496919918,accident,Scorpio,Water,False,False,Sagittarius,False,0.925583359086815,337.75648557587715,-0.6601984330200408,131.3150081767409,0.9784981199752202,348.09698139934994,0.9997512975289221,358.722129978893,0.2433356994667423,75.91649994870008,0.8971587011130017,26.212931376969323,0.4420388690418106,296.2340415304773,-0.4168384948988171,114.63514873319868,0.618860556086735,51.7670260950313,0.675709127156151,47.49075776365271,-0.5349971759041183,237.65628010977014,324,302,22
Berry Oakley,1948-04-04 12:00:00,1972-11-11,24.602327173169062,accident,Aries,Fire,False,True,Leo,False,-0.8233499634178986,214.57844226683315,0.8676872617291247,330.19098657856216,-0.19761036926213185,258.6027453972255,-0.6952739018775449,134.04904766845613,0.362284736529369,68.75942402198845,0.989984546263997,8.115888719244197,0.5492096602782858,303.31280924383304,-0.4684080513328963,117.93100923230817,0.6038435737663572,52.85432784005482,0.6303637386866957,50.92303638240509,-0.43661953280760457,244.1116078823251,95,316,144
Ronnie Van Zant,1948-01-15 12:00:00,1977-10-20,29.760438056125942,accident,Capricorn,Earth,False,False,Virgo,False,0.04759224889211386,272.7278654399682,0.8645392656353043,329.8301369830757,-0.06602989118177567,266.21401138944896,-0.7940020475634058,217.4389021076059,0.7650760641852712,319.9137594956693,-0.9513494099968239,197.94561424054203,0.9924570451068224,7.041768647184057,-0.7456868212105505,138.2181256305081,0.48177954516980337,61.198308451737006,0.4942496973403873,60.37971330611603,-0.8125248909736167,144.34335876204108,15,293,87
Steve Gaines,1949-09-14 12:00:00,1977-10-20,28.095824777549623,accident,Virgo,Earth,False,True,Leo,False,0.812469243785896,35.662110429909234,-0.48890330599513804,240.73147548105635,0.9815294938498949,11.02929552686058,0.9026546353815035,334.5092313361594,0.9917522378114516,352.63615490406846,-0.9600494931150604,163.74992602893505,0.9747022879285054,347.0848907654629,-0.5943397354696287,126.46557763929364,0.49767961241876485,60.153397234452655,0.5394729390628712,57.35223326994179,-0.9981744746602758,176.53743724554982,257,293,36
Randy Rhoads,1956-12-06 12:00:00,1982-03-19,25.27857631759069,accident,Sagittarius,Fire,True,False,Aries,False,-0.24513567139704792,104.18985162529526,0.9747300556867317,347.0920109247789,0.3182199758682475,71.44468932506248,0.011117947382620601,89.36297541403178,-0.9673223998379593,194.6876562201988,0.7636229988349883,40.215357018140736,0.6952485856539209,314.04702958373844,-0.46725986594518526,117.85657500921837,0.5688044797577423,55.3330994995905,0.5616315426523243,55.83129495256702,-0.629101018649917,231.0161715780784,341,78,102
Cliff Burton,1962-02-10 07:00:00,1986-09-27,24.62422997946612,accident,Aquarius,Air,False,True,Aquarius,True,-0.7311623437983151,223.01607386075707,0.253945132263008,75.28891171938557,-0.35192604778503683,249.39483386466955,-0.16734079413826636,260.36675695249727,0.9765629992243428,347.5708757628176,0.8999211007845296,25.852301775398473,0.5103109012091657,300.68454093373896,-0.3409709938058818,109.93604329547296,0.6481878182606776,49.59488992683043,0.5491335447280831,56.69240919536773,-0.44352980574540224,243.67068553151933,41,270,136
Dimebag Darrell,1966-08-20 12:00:00,2004-12-08,38.299794661190965,homicide,Leo,Fire,False,False,Cancer,True,-0.33751742333390927,109.72569407048076,0.9958614650300106,5.214477972677088,-0.6683399386491986,131.93906940981805,-0.23682308578388753,103.6991118421772,-0.36849527828872614,111.62284709308393,0.1518733311522212,81.26449552554072,-0.4709301811163747,118.09469355765478,-0.9642022364739888,164.6230667370647,0.11038674671373476,83.66238970490812,-0.07616283237943208,94.36803881581565,0.9346852065117128,339.17734726044483,232,343,111
Bon Scott,1946-07-09 12:00:00,1980-02-19,33.61259411362081,overdose,Cancer,Water,False,False,Virgo,False,-0.7273209129443543,223.337735579869,-0.7757697256537268,140.87487076403613,-0.8115844222989791,215.74897613206707,-0.6917615518804578,226.23028677537937,0.9985775051059173,356.9435697903514,0.7388257004524915,317.6314791141831,0.5220429981789119,58.5306081866934,-0.9150377371342762,156.21108679003504,0.2354805800817216,76.38004699083857,0.326793026293928,70.92575961239723,0.3447164317532744,69.83551332698401,190,50,140
Keith Moon,1946-08-23 12:00:00,1978-09-07,32.03832991101985,overdose,Leo,Fire,False,False,Libra,False,0.9669496092890788,14.771662524416115,-0.43468887899337727,115.7654984200797,0.9648082166302225,15.24544828251635,0.9658051544148586,15.026690402578112,0.9745788999570292,12.946701604467648,0.11419010893896364,276.55691398871335,0.8410654767860412,32.74719705266402,-0.7883070198111747,142.0275801480504,0.36476774656764216,68.6067098669889,0.44798004215526677,63.38584077244744,-0.17855728039219698,100.28573673943929,235,250,15
John Bonham,1948-05-31 12:00:00,1980-09-25,32.31759069130732,overdose,Gemini,Air,False,False,Virgo,False,-0.3850407105116309,112.64626764404743,0.8592576668107152,30.766664337302302,-0.3588229220350103,111.02792522477094,0.785390949731729,38.243149199044325,0.2959065651158617,72.78809306043752,-0.044262044137133257,267.46314287985524,0.7306218306709992,43.06145032983031,-0.8438592901184023,147.5499234520231,0.3462805121118419,69.74001740445601,0.3733702935735294,68.0763772080623,-0.085074115859526,94.88028683329073,152,269,117
Tommy Bolin,1951-08-01 12:00:00,1976-12-04,25.34154688569473,overdose,Leo,Fire,False,False,Cancer,False,-0.559866995811082,124.04660011637975,0.4286802954612407,295.3838374953068,-0.36759801134897163,111.56755648595731,-0.6181759886918169,128.18305751047657,-0.7743742403312829,140.7483334445955,0.7679365125232579,39.83105062559862,0.7436469677457912,318.0430149727731,-0.47130278704258627,118.1188965380943,0.5506779985638325,56.58646105539293,0.58037223736597,54.523271907922776,-0.6453644364063164,229.80699484044538,213,339,126
Sid Vicious,1957-05-10 12:00:00,1979-02-02,21.730321697467488,overdose,Taurus,Earth,False,False,Cancer,False,-0.11333019136898694,263.4926775969138,-0.9422606076737505,199.56527119079212,-0.07514042581098127,265.6907091215243,-0.8618313669127419,210.47716527615566,-0.8054786817407921,216.34349043655573,0.6549434614005573,310.9153630381437,-0.0004517749731376055,269.97411519986906,-0.30094276772407946,107.51423673017223,0.6545143317407566,49.11716573186155,0.6257863633518568,51.26007226516947,0.49468265141893786,299.64882619135204,130,33,97
GG Allin,1956-08-29 12:00:00,1993-06-28,36.82683093771389,overdose,Virgo,Earth,False,False,Pisces,False,0.510459491156118,300.6944410644993,-0.732028098536251,137.05668725130317,0.41765615520750377,294.6866989637559,0.5256791320499686,301.71397334813514,-0.9489216359679381,161.60828340671074,0.9055264771931002,25.105715715902534,-0.05551681617162725,93.18251550265643,-0.97063456097256,166.08047490389418,0.142534937883966,81.80544115614859,0.09593980913868941,84.49458600323513,0.9910634136642503,7.6656222660014635,242,179,63
Layne Staley,1967-08-22 12:00:00,2002-04-05,34.61738535249829,overdose,Leo,Fire,False,False,Scorpio,True,-0.6843729608437057,226.81368599303315,0.48873325976982,299.25735637181367,-0.6814580705390132,227.0423128461955,-0.5730782025363289,235.03484166399966,-0.9943967234272519,186.06822475637662,0.7545995759450743,318.9903938931627,0.5146119851033726,59.028476942370304,-0.9013931106492603,154.34179393877653,0.19228335945119127,78.913931473149,0.03636766992685513,87.91582640627675,0.6374683778653769,50.3966991970899,234,95,139
