date,sum_p,count_p,sum_t,count_t,avg_prcp,avg_tmax
1972-08-20,18307.0,1178.0,166580.0,892.0,15.540747028862478,186.74887892376682
1972-08-21,9220.0,1188.0,176270.0,896.0,7.760942760942761,196.72991071428572
1972-08-22,12095.0,1201.0,178964.0,894.0,10.070774354704414,200.1834451901566
1972-08-23,12889.0,1202.0,188540.0,899.0,10.722961730449251,209.72191323692994
1972-08-24,6236.0,1204.0,199564.0,900.0,5.179401993355482,221.73777777777778
1972-08-25,14908.0,1203.0,185385.0,861.0,12.392352452202827,215.31358885017423
1972-08-26,10059.0,1197.0,175297.0,808.0,8.403508771929825,216.95173267326732
1972-08-27,11762.0,1194.0,200700.0,898.0,9.850921273031826,223.4966592427617
1972-08-28,12233.0,1194.0,196723.0,900.0,10.245393634840871,218.5811111111111
1972-08-29,35671.0,1203.0,179407.0,901.0,29.65170407315046,199.11986681465038
1972-08-30,37847.0,1204.0,178183.0,899.0,31.4343853820598,198.20133481646275
1972-08-31,5577.0,1200.0,190378.0,892.0,4.6475,213.42825112107624
1972-09-01,5856.0,1201.0,187356.0,849.0,4.875936719400499,220.67844522968198
1972-09-02,5178.0,1195.0,185416.0,807.0,4.3330543933054395,229.75960346964064
1972-09-03,5453.0,1193.0,208810.0,887.0,4.570829840737637,235.41149943630214
1972-09-04,7894.0,1193.0,213177.0,892.0,6.616932103939648,238.98766816143498
1972-09-05,7203.0,1197.0,214922.0,893.0,6.017543859649122,240.67413213885777
1972-09-06,10346.0,1197.0,195965.0,889.0,8.64327485380117,220.43307086614172
1972-09-07,38450.0,1196.0,181423.0,889.0,32.14882943143812,204.0753655793026
1972-09-08,39437.0,1194.0,165874.0,849.0,33.02931323283082,195.37573616018847
1972-09-09,9866.0,1194.0,167562.0,797.0,8.262981574539364,210.2409033877039
1972-09-10,4938.0,1185.0,196167.0,889.0,4.167088607594937,220.66029246344206
1972-09-11,11765.0,1184.0,205740.0,885.0,9.936655405405405,232.47457627118644
1972-09-12,9222.0,1199.0,198141.0,890.0,7.69140950792327,222.63033707865168
1972-09-13,32093.0,1198.0,174737.0,890.0,26.78881469115192,196.33370786516855
1972-09-14,10504.0,1199.0,185416.0,886.0,8.760633861551293,209.27313769751694
1972-09-15,6395.0,1199.0,193976.0,856.0,5.333611342785654,226.60747663551402
1972-09-16,10978.0,1195.0,192462.0,808.0,9.186610878661089,238.19554455445544
1972-09-17,10560.0,1184.0,205022.0,887.0,8.91891891891892,231.14092446448703
1972-09-18,13490.0,1186.0,187714.0,893.0,11.374367622259696,210.2060470324748
1972-09-19,10441.0,1199.0,200607.0,896.0,8.708090075062552,223.89174107142858
1972-09-20,5553.0,1200.0,203850.0,890.0,4.6275,229.04494382022472
1972-09-21,6730.0,1200.0,215748.0,893.0,5.608333333333333,241.59910414333706
1972-09-22,6327.0,1200.0,199312.0,853.0,5.2725,233.66002344665884
1972-09-23,7446.0,1199.0,191790.0,806.0,6.210175145954962,237.95285359801488
1972-09-24,8136.0,1194.0,204031.0,884.0,6.814070351758794,230.80429864253395
1972-09-25,7114.0,1194.0,204238.0,889.0,5.958123953098827,229.7390326209224
1972-09-26,6380.0,1198.0,204720.0,887.0,5.325542570951586,230.80045095828635
1972-09-27,9142.0,1198.0,200875.0,889.0,7.631051752921536,225.95613048368955
1972-09-28,8649.0,1198.0,194858.0,886.0,7.219532554257095,219.93002257336343
1972-09-29,19010.0,1197.0,189835.0,856.0,15.881370091896407,221.7698598130841
1972-09-30,24807.0,1195.0,184760.0,815.0,20.75899581589958,226.69938650306747
1972-10-01,52010.0,1173.0,198027.0,855.0,44.33930093776641,231.61052631578949
1972-10-02,18119.0,1173.0,213272.0,876.0,15.446717817561808,243.46118721461187
1972-10-03,11412.0,1199.0,215479.0,880.0,9.51793160967473,244.8625
1972-10-04,24408.0,1201.0,217084.0,882.0,20.323064113238967,246.12698412698413
1972-10-05,16915.0,1200.0,210765.0,884.0,14.095833333333333,238.42194570135746
1972-10-06,22024.0,1200.0,190864.0,843.0,18.35333333333333,226.41043890865956
1972-10-07,10248.0,1195.0,183629.0,795.0,8.575732217573222,230.97987421383647
1972-10-08,9516.0,1190.0,216817.0,864.0,7.996638655462185,250.94560185185185
1972-10-09,9185.0,1190.0,218606.0,884.0,7.718487394957983,247.29185520361992
1972-10-10,11549.0,1196.0,211805.0,886.0,9.656354515050166,239.05756207674943
1972-10-11,34391.0,1202.0,183286.0,882.0,28.611480865224625,207.80725623582765
1972-10-12,30702.0,1200.0,186990.0,876.0,25.585,213.45890410958904
1972-10-13,21711.0,1202.0,193069.0,845.0,18.062396006655575,228.48402366863905
1972-10-14,5951.0,1199.0,194525.0,802.0,4.963302752293578,242.5498753117207
1972-10-15,12818.0,1190.0,213755.0,873.0,10.771428571428572,244.85108820160366
1972-10-16,23145.0,1191.0,207403.0,877.0,19.43324937027708,236.49144811858608
1972-10-17,64962.0,1205.0,211897.0,876.0,53.9103734439834,241.8915525114155
1972-10-18,38799.0,1205.0,221550.0,878.0,32.19834024896266,252.33485193621868
