returns,jupiter_lon,saturn_lon,mars_lon,js_separation,js_aspect_strength,mars_jupiter_aspect,js_synodic_phase
0.008691210681776700,327.7320982801550,178.27483057119700,267.17468209647200,149.45726770895800,0.0,0.9070973027195450,149.45726770895800
0.00608215114128674,327.7647685067640,178.37855632915200,267.92095846829900,149.3862121776120,0.0,0.9739683397440710,149.3862121776120
-0.02468512653408240,327.88258303190000,178.68415456841900,270.16657403831300,149.1984284634820,0.0,0.6193348322645520,149.1984284634820
0.010330519074667900,327.9775683960240,178.88306639841000,271.6692510323400,149.09450199761300,0.0,0.38471956061389800,149.09450199761300
0.011758765637260600,328.0299831467620,178.98103686929000,272.4222542159000,149.04894627747300,0.0,0.2679548218104340,149.04894627747300
0.007579566022787980,328.0856676745750,179.07799684660500,273.17635009436400,149.0076708279700,0.0,0.15155293003519400,149.0076708279700
0.0035105161960582400,328.27210134084300,179.36256339952200,275.44490612141000,148.909537941321,0.0,0.0,148.909537941321
-0.007496232724363950,328.3405937767570,179.45521448349600,276.2030577869260,148.88537929326100,0.0,0.0,148.88537929326100
-0.0020141447279963300,328.41220202628600,179.54671805739700,276.962134478331,148.86548396888900,0.0,0.0,148.86548396888900
-0.005045428002495970,328.4868962551700,179.63705472822700,277.72211043189100,148.84984152694300,0.0,0.0,148.84984152694300
0.007099457498574100,328.56465032947800,179.72620975867500,278.4829662474650,148.83844057080300,0.0,0.0,148.83844057080300
0.0035246572342868500,328.81603650053000,179.98646925812200,280.7706786299950,148.82956724240900,0.0,0.0,148.82956724240900
-0.0025088381155816700,328.90579623103100,180.07078345049500,281.53492985374400,148.83501278053600,0.0,0.0,148.83501278053600
0.014084542176344500,328.9984979655870,180.1538575488540,282.3000056897320,148.8446404167330,0.0,0.0,148.8446404167330
0.007936500427734310,329.19262094568300,180.31622428013700,283.83259059044700,148.876396665546,0.0,0.0,148.876396665546
-0.006889733846014660,329.50516573465500,180.55004340434700,286.13737748036500,148.95512233030800,0.0,0.0,148.95512233030800
